Date,Preference_Driven,VOO
2022-08-16,1290346.865229552,1361565.542412426
2022-08-17,1280344.6180505701,1352259.8117710701
2022-08-18,1282803.4069173713,1356430.5617433412
2022-08-19,1269345.7153231495,1337715.1202370224
2022-08-22,1243423.8311772808,1309521.4984975825
2022-08-23,1238009.0483097741,1306419.5143028481
2022-08-24,1240020.0252995342,1310382.9696564463
2022-08-25,1256717.237132772,1329477.4895446636
2022-08-26,1214585.086698856,1283912.8450918505
2022-08-29,1204862.1536977193,1275433.9625252972
2022-08-30,1193263.7235282552,1261578.4035297714
2022-08-31,1194225.5163508598,1261573.551082339
2022-09-01,1200143.2838622716,1265464.1778993888
2022-09-02,1186077.7465109793,1252193.6104342064
2022-09-06,1182881.837317119,1247990.2480898888
2022-09-07,1203474.195812442,1270362.470798396
2022-09-08,1214824.7129652633,1278665.285864416
2022-09-09,1232899.37449044,1298397.3764607552
2022-09-12,1242531.4297785936,1312675.3863058009
2022-09-13,1189542.228039219,1255424.2042232144
2022-09-14,1193125.400333161,1260114.4541748979
2022-09-15,1182721.1653660862,1246044.599128223
2022-09-16,1177062.7433461149,1236248.1251812552
2022-09-19,1183500.2004095528,1245731.8636009556
2022-09-20,1170897.413776508,1231697.1297830225
2022-09-21,1152205.4949982716,1210019.5020760645
2022-09-22,1145617.0677504272,1199806.1592771204
2022-09-23,1129777.9335716618,1179865.5783292695
2022-09-26,1119696.4576912879,1168436.0790968565
2022-09-27,1117001.527755492,1165135.6902545528
2022-09-28,1139001.4751341934,1188022.092225881
2022-09-29,1118701.4182474287,1163248.3156883467
2022-09-30,1112706.9566704414,1155370.453691114
2022-10-03,1138807.312660271,1185917.620519027
2022-10-04,1168554.936089969,1221919.501579497
2022-10-05,1169139.483945671,1219807.7627534044
2022-10-06,1155342.1702116204,1206962.583098755
2022-10-07,1128584.6441232052,1173072.2152392026
2022-10-10,1121552.7316127254,1164309.2718771428
2022-10-11,1120668.4110687112,1156637.2262365595
2022-10-12,1117599.6314360371,1153047.6425137408
2022-10-13,1146028.4172987945,1183242.946881128
2022-10-14,1128859.2463289767,1156602.254334423
2022-10-17,1150829.6694866468,1185988.0155736497
2022-10-18,1161828.5816840155,1199959.4032896743
2022-10-19,1148320.2892556905,1191653.9149700743
2022-10-20,1138043.7817209747,1181870.243315986
2022-10-21,1163735.6354608487,1210270.9250408453
2022-10-24,1183581.7616849993,1225016.2071073693
2022-10-25,1196880.6022285307,1244935.4128760719
2022-10-26,1200546.0797625775,1235644.506604342
2022-10-27,1196062.4603030614,1229028.3867830988
2022-10-28,1220850.0009953596,1257710.0846635113
2022-10-31,1226135.3744547365,1259090.4455050186
2022-11-01,1227208.529800763,1254017.9759358508
2022-11-02,1205403.9625972998,1222021.6989022961
2022-11-03,1198968.822198832,1209003.6604206853
2022-11-04,1212859.2581607962,1226704.3721146053
2022-11-07,1225908.178449987,1238481.384505564
2022-11-08,1234760.6775632023,1245220.9498705035
2022-11-09,1217247.7621319653,1219786.9650045885
2022-11-10,1256013.6233970376,1286546.072561304
2022-11-11,1250968.8792319554,1298855.018253717
2022-11-14,1247664.6660934219,1288426.1463548576
