Strategy,Cumulative_Return_%,CAGR_%,Arithmetic_Annual_Return_%,Annualized_Volatility_%,Sharpe,Max_Drawdown_%,Total_Contributed,Ending_Value,Net_Profit,Profit_on_Contributed_%,Capital_Gain_Ending_Value,Dividend_Cash,Total_Wealth,Capital_Gain_Return_%,Dividend_Income_Return_%,Total_Wealth_Return_%
Preference_Driven,55.43358607669888,16.513804633677907,15.852950149571187,10.387114463169231,1.1411205866267802,-10.664813429833252,1166655.0,1479481.4388075154,312826.4388075154,26.81396289455884,1418341.8446096687,61139.59419784664,1479481.4388075154,21.573373843138608,5.240589051420227,26.81396289455884
EqualWeight,59.32135955359497,17.515574164871595,16.937455471947274,12.396230053223558,1.0436604851958982,-15.740110758603576,1166655.0,1523587.1180197392,356932.11801973917,30.594487489423965,1477273.557710616,46313.56030912328,1523587.1180197392,26.62471405090759,3.96977343851638,30.594487489423965
MaxSharpe,56.78813627431518,16.864673475683944,16.609799846147286,14.111838849896222,0.8935617803090217,-17.89307149189505,1166655.0,1530892.5711754416,364237.5711754416,31.220675450363782,1493769.0711184377,37123.500057004036,1530892.5711754416,28.03862933930234,3.1820461110614566,31.220675450363782
VT,76.99503810495152,21.878666320217665,20.820639775773174,14.134814281501507,1.1900149121723271,-16.057199690011238,1166655.0,1635709.5712184384,469054.57121843845,40.205079583804846,1598170.573452616,37538.99776582228,1635709.5712184384,36.987419027271656,3.217660556533189,40.205079583804846
VOO,79.7329456316729,22.528725732506196,21.437033855255567,14.717766503550386,1.1847608705471178,-18.37748124947749,1166655.0,1621947.9284817947,455292.92848179466,39.025498410566506,1597166.809964067,24781.118517727547,1621947.9284817947,36.90138129644728,2.1241171141192163,39.025498410566506
