Rebalance_Date,ETF,Weight
2023-06-30,SCHD,0.222444
2023-06-30,HDV,0.309779
2023-06-30,VYM,0.0
2023-06-30,DIVO,0.0
2023-06-30,XLP,0.11408
2023-06-30,SPYV,0.0
2023-06-30,USMV,0.0
2023-06-30,DGRO,0.0
2023-06-30,SPLV,0.0
2023-06-30,XLV,0.0
2023-06-30,SDY,0.0
2023-06-30,FDL,0.0
2023-06-30,DLN,0.0
2023-06-30,VIG,0.0
2023-06-30,IWD,0.0
2023-06-30,XYLD,0.0
2023-06-30,DGRW,0.0
2023-06-30,SPYD,0.0
2023-06-30,PTLC,0.353697
2023-06-30,FVD,0.0
2023-06-30,VOE,0.0
2023-06-30,SCHF,0.0
2023-06-30,RWL,0.0
2023-06-30,VHT,0.0
2023-06-30,VOO,0.0
2023-06-30,VBR,0.0
2023-06-30,IJH,0.0
2023-06-30,USPX,0.0
2023-06-30,VO,0.0
2023-06-30,SCHM,0.0
2023-06-30,SCHC,0.0
2023-06-30,SPSM,0.0
2023-06-30,SCHA,0.0
2023-06-30,SPYG,0.0
2023-06-30,VUG,0.0
2023-07-31,SCHD,0.17177
2023-07-31,HDV,0.302887
2023-07-31,VYM,0.0
2023-07-31,DIVO,0.002879
2023-07-31,XLP,0.133899
2023-07-31,SPYV,0.0
2023-07-31,SDY,0.0
2023-07-31,DGRO,0.0
2023-07-31,FDL,0.0
2023-07-31,SPLV,0.0
2023-07-31,USMV,0.0
2023-07-31,DLN,0.0
2023-07-31,SPYD,0.0
2023-07-31,PTLC,0.388565
2023-07-31,XYLD,0.0
2023-07-31,XLV,0.0
2023-07-31,IWD,0.0
2023-07-31,DGRW,0.0
2023-07-31,VIG,0.0
2023-07-31,FVD,0.0
2023-07-31,VOE,0.0
2023-07-31,SCHF,0.0
2023-07-31,EMLP,0.0
2023-07-31,RWL,0.0
2023-07-31,VOO,0.0
2023-07-31,VBR,0.0
2023-07-31,IJH,0.0
2023-07-31,USPX,0.0
