Strategy,Rebalance_Date,Evaluation_Date,Forward_Period_Return,Preference_Score,Score_Return_CAGR,Score_Return_Div,Score_Risk_Vol,Score_Risk_MaxDD,Score_Cost,Score_Liq_Volume,Score_Liq_AUM,Score_Div_Score,Score_FinBERT,Portfolio_Volatility,Raw_Return_CAGR_%,Raw_Dividend_Yield_%,Raw_Expense_Ratio_%,Raw_Liquidity_Volume_M,Raw_Liquidity_AUM_B,Raw_FinBERT_Score,Raw_Portfolio_Volatility_%,Raw_Portfolio_MaxDD_%,Raw_Sector_HHI
Preference_Driven,2023-06-30,2023-07-31,0.035916867945267494,0.7461823086902777,0.532227345869809,0.5364021658347912,0.829059826100902,1.0,0.686139721519085,0.5284666798659718,0.48248125346943155,0.8549699407194017,0.0,0.11760683825780156,6.00391240167823,2.374115985984785,0.2591180032910679,4.975288553803857,28.277052201920526,0.0,11.760683825780157,-10.919148166654281,0.1450300592805983
EqualWeight,2023-06-30,2023-07-31,0.03504639308894841,0.637854658791551,0.4889411173234477,0.4818362812359588,0.6267009565229615,0.73491293387145,0.8121700990309677,0.397441174734575,0.6024826172398485,0.8812286056542649,0.0,0.16212578956494847,2.902789282941825,2.3361330764955306,0.16711582770739347,2.906153342864984,66.4103484315962,0.0,16.21257895649485,-18.85637822325824,0.11877139434573519
MaxSharpe,2023-06-30,2023-07-31,0.030952459933854204,0.6777554796774248,0.5500222448043759,0.3302867362825498,0.7979380318190205,0.977895062429183,0.5436954254552921,0.21096161779279082,0.4045935952241443,0.8559513265591661,0.0,0.1244536329998155,7.278779127996475,1.461849094786565,0.3631023394176368,1.2368862774413591,13.596471424868923,0.0,12.445363299981551,-13.64260871012791,0.1440486734408339
VT,2023-06-30,2023-07-31,0.03868922685158194,0.69023659597033,0.4530797502566682,0.41120650700406697,0.5249575168244431,1.0,0.9589041095890412,0.46399649637019325,0.9422115074352103,0.833429614233,0.0,0.1845093462986225,0.3336,1.82,0.06,2.459413346613546,76.01,0.0,18.45093462986225,-26.38201454385392,0.166570385767
VOO,2023-06-30,2023-07-31,0.03385730894567618,0.678554794894808,0.502807385024714,0.2688657930411207,0.47516070342957484,1.0,1.0,0.6725058899303817,1.0,0.82651345463,0.0,0.19546464524549353,3.8962,1.19,0.03,5.011230876494024,994.36,0.0,19.546464524549354,-24.520717987550565,0.17348654537
Preference_Driven,2023-07-31,2023-08-31,-0.01618692796437793,0.7406235223636933,0.5255193408858692,0.5156847970962068,0.8432042760680438,1.0,0.6573111283486575,0.5029187354064674,0.44368452779281153,0.8516708527941687,0.0,0.11449505926503034,4.195848927918205,2.284411495595495,0.2801628763054801,4.771787564108507,23.698951329354657,0.0,11.449505926503036,-10.612485935849572,0.14832914720583135
EqualWeight,2023-07-31,2023-08-31,-0.02363376884593915,0.6410037246870615,0.48255021320821917,0.48569521828083073,0.6289566332593225,0.7545856739950365,0.7837334110165013,0.41136125759568576,0.6059633214774018,0.8851748143883019,0.0,0.16162954068294905,0.824495140677177,2.3587072902182222,0.1933430477666715,3.0272260773959436,68.8637765102402,0.0,16.16295406829491,-18.46303767168159,0.11482518561169806
MaxSharpe,2023-07-31,2023-08-31,-0.0188578220463822,0.6578897754722193,0.5566315583735494,0.5127928064985596,0.8207605091099006,1.0,0.17732153684989865,0.11665534654043759,0.19902168351563287,0.8458937864273846,0.0,0.11943268799582187,6.6369106372327,2.269620961562625,0.7067341000260722,0.3965504111144454,4.379014319565332,0.0,11.943268799582189,-8.494455666799638,0.15410621357261545
VT,2023-07-31,2023-08-31,-0.026828428107352975,0.6887870723800735,0.44439830566407645,0.41120650700406697,0.5224038066645433,1.0,0.9589041095890412,0.4629972669182611,0.9422115074352103,0.833429614233,0.0,0.18507116253380046,-2.1689,1.82,0.06,2.450177579365079,76.01,0.0,18.507116253380048,-26.38201454385382,0.166570385767
VOO,2023-07-31,2023-08-31,-0.015226883011309034,0.6768803155235602,0.490437105740359,0.2688657930411207,0.47266584692743085,1.0,1.0,0.6728484597329072,1.0,0.82651345463,0.0,0.1960135136759652,1.4433,1.19,0.03,5.016060912698412,994.36,0.0,19.60135136759652,-24.52071798755053,0.17348654537
Preference_Driven,2023-08-31,2023-10-02,-0.046129959985088176,0.755751780754691,0.570775560621799,0.5560677910999217,0.8195746633130816,1.0,0.7005303338781337,0.5663768340944633,0.5460783818023778,0.8550985698194893,0.0,0.11969357407112205,2.7028833699700856,2.461156043408253,0.24861285626896246,5.61224044544594,37.58578417170302,0.0,11.969357407112206,-11.87248101410963,0.1449014301805107
EqualWeight,2023-08-31,2023-10-02,-0.049576353318717126,0.645759970817186,0.5317533067142368,0.4866932264684948,0.6311594672847589,0.7554976416685537,0.7828029027542105,0.41178077214840403,0.6052921436674878,0.8851667164450862,0.0,0.16114491719735302,0.01559463432413738,2.366477204573575,0.19395330316597453,3.0270607121097513,68.57352282666828,0.0,16.1144917197353,-18.444803614531086,0.11483328355491382
MaxSharpe,2023-08-31,2023-10-02,-0.047645290067813595,0.6904196034361972,0.6116743286952717,0.5661534019389038,0.7563430350895985,1.0,0.4361892945590235,0.32272993625959984,0.3115627687997023,0.8318663256068864,0.0,0.13360453228028832,5.519399274099863,2.505794956981588,0.517031320076604,2.062357652006875,8.167513588930454,0.0,13.360453228028831,-11.64463751417272,0.16813367439311358
VT,2023-08-31,2023-10-02,-0.04619601614577351,0.6935093068098825,0.4976840972829141,0.41120650700406697,0.5242920010265959,1.0,0.9589041095890412,0.4612641838914442,0.9422115074352103,0.833429614233,0.0,0.1846557597741489,-2.3306,1.82,0.06,2.429924501992032,76.01,0.0,18.46557597741489,-26.382014543853877,0.166570385767
VOO,2023-08-31,2023-10-02,-0.04654056211056723,0.6823433043479569,0.5522193524013088,0.2688657930411207,0.474714555578144,1.0,1.0,0.6715177264659339,1.0,0.82651345463,0.0,0.1955627977728083,1.425,1.19,0.03,4.983218525896414,994.36,0.0,19.55627977728083,-24.520717987550565,0.17348654537
Preference_Driven,2023-10-02,2023-10-31,-0.021354927421922243,0.756567826104334,0.6284574759808407,0.5517564716499609,0.8151211408346037,1.0,0.6916268337708522,0.5424669517917216,0.5321772818457158,0.8631816704335692,0.0,0.12067334901638717,-0.691095038029646,2.4420741435227264,0.255112411347278,5.233264496434716,35.995811513742694,0.0,12.067334901638716,-11.570884168770423,0.13681832956643084
EqualWeight,2023-10-02,2023-10-31,-0.01905429716666207,0.6504206467987516,0.5865391011982295,0.4835466413653686,0.6337735486130875,0.7468284775988068,0.8036770037561343,0.41288580975448846,0.6059322916597352,0.880924909878374,0.0,0.16056981930512074,-3.659107380321455,2.356153143505338,0.17331578725802205,3.1031363662868303,69.86164586330072,0.0,16.056981930512077,-18.653577532676103,0.11907509012162604
MaxSharpe,2023-10-02,2023-10-31,-0.015247456268097759,0.6639161184973845,0.6661462993520877,0.45487407223401427,0.6767162664403109,0.8205479888841816,0.7364903908507079,0.33008178844086067,0.4843612812181899,0.8765553278441517,0.0,0.1511224213831316,1.977445751359923,2.013272643707747,0.2223620146789833,2.1067642898419017,13.964795209290035,0.0,15.112242138313158,-15.814872956106823,0.12344467215584833
VT,2023-10-02,2023-10-31,-0.0224464112574565,0.6963637626446897,0.5482916721831422,0.41120650700406697,0.5198661521846116,1.0,0.9589041095890412,0.46239137185505697,0.9422115074352103,0.833429614233,0.0,0.18562944651938543,-6.3672,1.82,0.06,2.4654854870775345,76.01,0.0,18.562944651938544,-26.382014543853927,0.166570385767
VOO,2023-10-02,2023-10-31,-0.02065815984794106,0.6844736902885488,0.5934511890279753,0.2688657930411207,0.47081903441088435,1.0,1.0,0.6695823498982166,1.0,0.82651345463,0.0,0.19641981242960543,-3.1697,1.19,0.03,5.015939363817098,994.36,0.0,19.641981242960547,-24.52071798755058,0.17348654537
Preference_Driven,2023-10-31,2023-11-30,0.06258937225589212,0.7537578315901418,0.5607843590071149,0.5587549182104579,0.8114359517156727,1.0,0.6990129481652247,0.5659868267545146,0.5544806093425692,0.8604102719584005,0.0,0.121484090622552,3.1600610977015906,2.473049267999486,0.24972054783938602,5.686538551519429,39.08320551115296,0.0,12.1484090622552,-11.936910085152492,0.13958972804159955
EqualWeight,2023-10-31,2023-11-30,0.07542543604323226,0.6442890329134537,0.5362579807366834,0.4858328913947467,0.6304308453646263,0.7524118406586046,0.7806265650988653,0.40671228363929124,0.5983086668608816,0.8850942246631259,0.0,0.1613052140197822,1.5442425871717456,2.348767770984437,0.195451889477361,3.045509637634678,69.08638171022659,0.0,16.13052140197822,-18.370196333580736,0.1149057753368741
MaxSharpe,2023-10-31,2023-11-30,0.06747738214342158,0.6577786260724567,0.6416574124178868,0.5395456807924424,0.6791496052487291,1.0,0.35711468825368314,0.16332835732116835,0.3575179916377307,0.8480372412226198,0.0,0.15058708684527958,8.488046145609555,2.3880291831873497,0.5741917425095677,0.5768396964638418,9.892578624597471,0.0,15.058708684527957,-13.900233265495224,0.15196275877738025
VT,2023-10-31,2023-11-30,0.09170034227760682,0.692507327975828,0.5034314041062883,0.41120650700406697,0.5189603170933875,1.0,0.9589041095890412,0.4620418869257894,0.9422115074352103,0.833429614233,0.0,0.18582873023945473,-0.6184,1.82,0.06,2.4603646825396823,76.01,0.0,18.582873023945474,-26.16124445532546,0.166570385767
VOO,2023-10-31,2023-11-30,0.09275578322803879,0.6801005362873797,0.5380317499391354,0.2688657930411207,0.4711444288299702,1.0,1.0,0.6688146171130687,1.0,0.82651345463,0.0,0.19634822565740653,1.6611,1.19,0.03,4.998092063492064,994.36,0.0,19.634822565740652,-24.52071798755054,0.17348654537
Preference_Driven,2023-11-30,2024-01-02,0.049830935463269777,0.7477970719076538,0.5689805965116725,0.5593324818984953,0.8340254030823513,1.0,0.6598315017634788,0.5010186008035579,0.44518126157138915,0.8612105449133574,0.0,0.11651441132188273,3.0200838373093477,2.517736738901017,0.27832300371266044,4.612656894989394,22.70458050780072,0.0,11.651441132188273,-10.906388557211,0.1387894550866427
EqualWeight,2023-11-30,2024-01-02,0.055938521055149515,0.6585144856315381,0.5476022591585739,0.4903009852038753,0.6331961530159161,0.8033342866356518,0.7799486572686414,0.4261175532632786,0.5975648453944222,0.8868532773628339,0.0,0.16069684633649844,1.8562130989304921,2.370831602524417,0.19588647226867545,4.436127540373816,63.9925940711225,0.0,16.069684633649846,-17.218038674731694,0.11314672263716608
MaxSharpe,2023-11-30,2024-01-02,0.02279169692822447,0.59289936920858,0.7889208540493812,0.5242083964825772,0.5373764264388012,0.8103424687944558,0.44076732473227986,0.4718170573066328,0.42534232684379697,0.6208749549119298,0.0,0.18177718618346372,15.037206481638071,2.3201463628318866,0.5141051266108496,20.97059601315388,18.695669918400956,0.0,18.177718618346372,-15.618645691011885,0.3791250450880702
VT,2023-11-30,2024-01-02,0.044239389383533334,0.693686544017123,0.5010356468756259,0.41120650700406697,0.5242929709523688,1.0,0.9589041095890412,0.4589852254066221,0.9422115074352103,0.833429614233,0.0,0.18465554639047885,-0.6845,1.82,0.06,2.412306972111554,76.01,0.0,18.46555463904789,-26.161244455325576,0.166570385767
VOO,2023-11-30,2024-01-02,0.040122972702592685,0.6819249570342044,0.5325946235307903,0.2688657930411207,0.4793186153316087,1.0,1.0,0.6680800830889052,1.0,0.82651345463,0.0,0.19454990462704608,1.0362,1.19,0.03,4.935100398406374,994.36,0.0,19.454990462704608,-24.48978641974819,0.17348654537
Preference_Driven,2024-01-02,2024-01-31,0.009403705634502435,0.7369896918041987,0.597307409771197,0.5357779610988251,0.8466696401795364,0.943266290996081,0.6537527286796274,0.5004079555370904,0.4363555515828484,0.8594092029602328,0.0,0.11373267916050199,4.466506221809531,2.3948160091775135,0.282760508063872,4.56485051728056,22.187100540993594,0.0,11.3732679160502,-10.505242829554213,0.14059079703976718
EqualWeight,2024-01-02,2024-01-31,0.0021592012900037982,0.6303830160130592,0.5821048974279861,0.4854186841324303,0.6443006908211075,0.6596295506163565,0.7862794894122942,0.4062913412094217,0.5724733674489403,0.8851710365109665,0.0,0.15825384801935632,3.579086079996614,2.3532120782078434,0.19116548236819186,4.177832296249647,61.54595050267929,0.0,15.825384801935632,-16.945859923528506,0.11482896348903349
MaxSharpe,2024-01-02,2024-01-31,-0.008623652867245202,0.5767365273501248,0.715255452487821,0.4989352158337983,0.5476324019214087,0.6237320261324139,0.60875731469294,0.5461879660823193,0.5242348946390794,0.6863550396623279,0.0,0.17952087157729008,11.351517490416352,2.208287265280391,0.3638725160495525,20.737957541475474,24.28135222982126,0.0,17.95208715772901,-15.672507118566582,0.3136449603376721
VT,2024-01-02,2024-01-31,0.009977941753921193,0.7011489826038546,0.5619195220561943,0.41120650700406697,0.5337203570243022,1.0,0.9589041095890412,0.4577867372102409,0.9422115074352103,0.833429614233,0.0,0.1825815214546535,2.4008,1.82,0.06,2.3623666003976145,76.01,0.0,18.25815214546535,-23.777756470285468,0.166570385767
VOO,2024-01-02,2024-01-31,0.023560282335265637,0.6911641738062991,0.6112811682503406,0.2688657930411207,0.490783085213493,1.0,1.0,0.6614361237789851,1.0,0.82651345463,0.0,0.19202772125303152,5.2822,1.19,0.03,4.734357256461233,994.36,0.0,19.202772125303156,-22.121713346033598,0.17348654537
Preference_Driven,2024-01-31,2024-02-29,0.034690517090445905,0.7264844496577809,0.4694392034839816,0.5651948710299755,0.8527653000668081,0.9251209794043547,0.5921750949288048,0.4748628456984535,0.5212276910841089,0.8664918072741981,0.0,0.11239163398530223,7.30495980453821,2.563748207124036,0.32771218070197256,4.740280527000575,38.43775137958002,0.0,11.239163398530224,-10.614197678942253,0.13350819272580192
EqualWeight,2024-01-31,2024-02-29,0.036659424832028,0.6175118805056742,0.45549916564911686,0.4604531787846198,0.6498023677956254,0.6210251417616037,0.8387016924493489,0.4103828418103739,0.610745228682968,0.878964687386682,0.0,0.1570434790849624,6.350365103094472,2.2475139006836877,0.1477477645119753,4.17726209304694,59.03136290030524,0.0,15.704347908496242,-16.992283046898976,0.12103531261331799
MaxSharpe,2024-01-31,2024-02-29,0.04127161564238824,0.6406136382438901,0.548158393371507,0.40375069552608656,0.6720072516897524,0.82837196388506,0.6540062920577844,0.5275829199722211,0.5076410777400415,0.7618076264265667,0.0,0.15215840462825447,12.69554212997738,1.787000578398459,0.2825754067978175,19.922587910428387,23.69979312270599,0.0,15.21584046282545,-12.757778990218263,0.2381923735734332
VT,2024-01-31,2024-02-29,0.04638902817761159,0.6954910438575393,0.45256737362384714,0.41120650700406697,0.5469829304557777,1.0,0.9589041095890412,0.4422045513967256,0.9422115074352103,0.833429614233,0.0,0.1796637552997289,6.1496,1.82,0.06,2.2412563492063495,76.01,0.0,17.966375529972886,-23.016561939685545,0.166570385767
