Strategy,Cumulative_Return_%,CAGR_%,Arithmetic_Annual_Return_%,Annualized_Volatility_%,Sharpe,Max_Drawdown_%,Total_Contributed,Ending_Value,Net_Profit,Profit_on_Contributed_%,Capital_Gain_Ending_Value,Dividend_Cash,Total_Wealth,Capital_Gain_Return_%,Dividend_Income_Return_%,Total_Wealth_Return_%
Preference_Driven,207.09548675536195,17.58352910708254,18.574195636668616,21.58684915328984,0.6751423300907027,-33.32832078177277,1000000.0,3070954.867553625,2070954.8675536248,207.0954867553625,2925406.597800463,145548.26975316173,3070954.867553625,192.5406597800463,14.554826975316173,207.0954867553625
EqualWeight,127.35616664253402,12.589241083794134,13.407558680195555,17.396339064754155,0.5407780709020402,-35.84724109171449,1000000.0,2273561.666425345,1273561.666425345,127.3561666425345,2054925.9637797447,218635.7026456005,2273561.666425345,105.49259637797448,21.86357026456005,127.3561666425345
MaxSharpe,110.97217119267033,11.380100752353673,12.82231533863806,20.0679388094886,0.43962239582206913,-32.697998502739345,1000000.0,2109721.7119267066,1109721.7119267066,110.97217119267067,1958004.1198704422,151717.59205626423,2109721.7119267066,95.80041198704421,15.171759205626422,110.97217119267067
VT,152.62622553653472,14.315426506959227,15.094562244022846,18.3031808646362,0.6061548714441644,-33.716298044601324,1000000.0,2526262.255365349,1526262.255365349,152.6262255365349,2342870.849657111,183391.40570823822,2526262.255365349,134.2870849657111,18.339140570823822,152.6262255365349
VOO,192.64426676922417,16.768145903288413,17.442916564173533,19.486419895951183,0.6898607664184969,-33.67074724426089,1000000.0,2926442.6676922445,1926442.6676922445,192.64426676922446,2789915.0074234926,136527.66026875188,2926442.6676922445,178.99150074234927,13.652766026875188,192.64426676922446
