Year,Preference_Driven,EqualWeight,MaxSharpe,VT,VOO
2019,0.10125249135071313,0.08654307660280636,0.07459400142176675,0.09188978057780339,0.10637291944972183
2020,0.3155988439645927,0.13929185287164159,0.34814971307395903,0.1821018542876578,0.19417236259349435
2021,0.3130338331435236,0.23863435487021256,0.21009774339672527,0.19842250434682884,0.2971655796173547
2022,-0.1787284728934806,-0.11692235119065153,-0.2278512974575716,-0.1586900901687831,-0.16775232371537885
2023,0.28209742665558135,0.15386462815150725,0.050063482158889006,0.22586778224336967,0.26597848437800864
2024,0.19900969822795367,0.1720935086680493,0.2700260494470321,0.17323176502713578,0.25280081299034807
2025,0.1691971764401381,0.12693907672521143,0.0792853450348523,0.2269719659674967,0.18267279035143646
2026,0.09362613753435167,0.1017047558010371,0.08282126344166318,0.10006079983565819,0.09383169518404455
