Strategy,Cumulative_Return_%,CAGR_%,Arithmetic_Annual_Return_%,Annualized_Volatility_%,Sharpe,Max_Drawdown_%,Total_Contributed,Ending_Value,Net_Profit,Profit_on_Contributed_%,Capital_Gain_Ending_Value,Dividend_Cash,Total_Wealth,Capital_Gain_Return_%,Dividend_Income_Return_%,Total_Wealth_Return_%
Preference_Driven,63.71376659079744,10.606839220098774,10.673067708834811,10.619656204746228,0.6283694669750635,-15.460649054833308,1000000.0,1637137.6659079783,637137.6659079783,63.713766590797825,1440047.8331764317,197089.83273154657,1637137.6659079783,44.004783317643174,19.708983273154658,63.713766590797825
EqualWeight,69.65038015694958,11.415505512313873,11.753603805361138,13.51780647282276,0.5735844658635688,-19.110542543041387,1000000.0,1696503.8015694942,696503.8015694942,69.65038015694942,1562808.1474333203,133695.65413617392,1696503.8015694942,56.28081474333203,13.369565413617392,69.65038015694942
MaxSharpe,37.38656447653472,6.711347985037608,7.911845692903201,16.707589407733188,0.23413585272167292,-28.19939591757986,1000000.0,1373865.644765349,373865.6447653491,37.386564476534915,1302371.3640498717,71494.2807154773,1373865.644765349,30.23713640498717,7.149428071547731,37.386564476534915
VT,75.37012051730758,12.173609825822474,12.734877491342475,15.599570590309748,0.5599434574672503,-24.7386523127227,1000000.0,1753701.2051730775,753701.2051730775,75.37012051730775,1654481.6075193787,99219.5976536989,1753701.2051730775,65.44816075193786,9.921959765369891,75.37012051730775
VOO,93.63903616007761,14.470120379360441,14.924448208012514,16.572587859727342,0.659187828749411,-23.58216378296879,1000000.0,1936390.3616007743,936390.3616007743,93.63903616007744,1864587.5967472533,71802.76485352097,1936390.3616007743,86.45875967472533,7.180276485352096,93.63903616007744
