Rebalance_Date,ETF,Weight
2021-06-30,XLP,0.4
2021-06-30,SCHF,0.345614
2021-06-30,QYLD,0.126352
2021-06-30,SCHD,0.0
2021-06-30,VIG,0.0
2021-06-30,USMV,0.0
2021-06-30,XLV,0.0
2021-06-30,PTLC,0.128034
2021-06-30,VYM,0.0
2021-06-30,SPY,0.0
2021-06-30,VHT,0.0
2021-06-30,SPYV,0.0
2021-06-30,DGRW,0.0
2021-06-30,VTHR,0.0
2021-06-30,VUG,0.0
2021-06-30,QQQ,0.0
2021-06-30,VO,0.0
2021-06-30,XLG,0.0
2021-06-30,IWX,0.0
2021-06-30,ILCG,0.0
2021-06-30,ONEQ,0.0
2021-06-30,XLK,0.0
2021-06-30,VB,0.0
2021-06-30,SPMD,0.0
2021-06-30,SPSM,0.0
2021-06-30,IGM,0.0
2021-08-02,XLP,0.4
2021-08-02,SCHF,0.385088
2021-08-02,QYLD,0.121029
2021-08-02,SCHD,0.0
2021-08-02,VIG,0.0
2021-08-02,PTLC,0.093884
2021-08-02,VYM,0.0
2021-08-02,XLV,0.0
2021-08-02,USMV,0.0
2021-08-02,IVV,0.0
2021-08-02,VHT,0.0
2021-08-02,SPYV,0.0
2021-08-02,VUG,0.0
2021-08-02,VTHR,0.0
2021-08-02,DGRW,0.0
2021-08-02,VO,0.0
2021-08-02,QQQ,0.0
2021-08-02,XLG,0.0
2021-08-02,IWX,0.0
2021-08-02,ILCG,0.0
2021-08-02,IMCG,0.0
2021-08-02,XLK,0.0
2021-08-02,ONEQ,0.0
2021-08-02,VB,0.0
2021-08-02,SPMD,0.0
2021-08-02,SPSM,0.0
2021-08-31,XLP,0.4
2021-08-31,SCHF,0.354386
2021-08-31,QYLD,0.14543
2021-08-31,SCHD,0.0
2021-08-31,VIG,0.0
2021-08-31,USMV,0.0
2021-08-31,XLV,0.0
2021-08-31,VYM,0.0
2021-08-31,PTLC,0.100184
2021-08-31,SPY,0.0
2021-08-31,VHT,0.0
2021-08-31,SPYV,0.0
2021-08-31,DGRW,0.0
2021-08-31,IXJ,0.0
2021-08-31,SPYG,0.0
2021-08-31,VTHR,0.0
2021-08-31,QQQ,0.0
2021-08-31,VO,0.0
2021-08-31,XLG,0.0
2021-08-31,IWX,0.0
2021-08-31,IMCG,0.0
2021-08-31,ILCG,0.0
2021-08-31,ONEQ,0.0
2021-08-31,XLK,0.0
2021-08-31,VB,0.0
2021-08-31,SPMD,0.0
2021-08-31,SPSM,0.0
2021-09-30,XLP,0.4
2021-09-30,SCHF,0.345614
2021-09-30,QYLD,0.139216
2021-09-30,SCHD,0.0
2021-09-30,VIG,0.0
2021-09-30,USMV,0.0
2021-09-30,XLV,0.0
2021-09-30,VYM,0.0
2021-09-30,PTLC,0.11517
2021-09-30,SPY,0.0
2021-09-30,VHT,0.0
2021-09-30,SPYV,0.0
2021-09-30,DGRW,0.0
2021-09-30,IXJ,0.0
