Strategy,Avg_Period_Return,Avg_Preference_Score,Avg_Score_Return_CAGR,Avg_Score_Return_Div,Avg_Score_Risk_Vol,Avg_Score_Risk_MaxDD,Avg_Score_Cost,Avg_Score_Liq_Volume,Avg_Score_Liq_AUM,Avg_Score_Div_Score,Avg_Score_FinBERT,Avg_Utility_Portfolio_Volatility,Avg_Raw_Return_CAGR_%,Avg_Raw_Dividend_Yield_%,Avg_Raw_Expense_Ratio_%,Avg_Raw_Liquidity_Volume_M,Avg_Raw_Liquidity_AUM_B,Avg_Raw_FinBERT_Score,Avg_Raw_Portfolio_Volatility_%,Avg_Raw_Portfolio_MaxDD_%,Avg_Raw_Sector_HHI,Cumulative_Return_%,CAGR_%,Arithmetic_Annual_Return_%,Annualized_Volatility_%,Sharpe,Max_Drawdown_%,Total_Contributed,Ending_Value,Net_Profit,Profit_on_Contributed_%,Capital_Gain_Ending_Value,Dividend_Cash,Total_Wealth,Capital_Gain_Return_%,Dividend_Income_Return_%,Total_Wealth_Return_%,Return_Uses_Adjusted_Close,Dividend_Included_In_Total_Return_Note,Periodic_Contribution
VT,0.03399667500203778,0.5574969465935714,0.33551165152490836,0.411857886399638,0.384546684932128,1.0,0.958904109589041,0.44590196756281014,0.9395987173663385,0.833429614233,0.014857031165332537,0.21539972931493181,12.069408333333334,1.8199999999999998,0.060000000000000005,2.2606604987349392,76.01,0.002206333333333333,21.539972931493182,-29.072419184419093,0.166570385767,149.70004003395715,16.810952391122026,16.728311029172414,15.194338287982987,0.837700911216323,-24.376235232823518,1000000.0,2497000.4003395643,1497000.4003395643,149.70004003395644,2334646.4346928033,162353.96564676092,2497000.4003395643,133.46464346928033,16.23539656467609,149.70004003395644,False,"Total performance separates capital gains and estimated cash dividends. If close-price cache is missing, capital gains may still fall back to adjusted-price data.",0.0
Preference_Driven,0.03176570140015286,0.5556535040317975,0.33997172594596514,0.6871831303437932,0.4621023660298339,0.45964032916350983,0.954536597505159,0.6854323832397429,0.8912273590695494,0.8757346557912457,0.01414879622111752,0.19833747947343652,12.169987915738588,3.2010514168193254,0.063188283821234,7.072216929212561,95.97719734798092,0.0018869495088892376,19.833747947343653,-26.378212967678678,0.12426534420875433,136.00027295204774,15.697056959143897,15.486525911188778,13.208734355857906,0.8696159375856211,-21.336133852956294,1000000.0,2360002.7295204797,1360002.7295204797,136.00027295204796,2093420.1863375443,266582.54318293545,2360002.7295204797,109.34201863375444,26.658254318293544,136.00027295204796,False,"Total performance separates capital gains and estimated cash dividends. If close-price cache is missing, capital gains may still fall back to adjusted-price data.",0.0
VOO,0.037107214691576774,0.5545686669922737,0.3740397098275963,0.26929169495360944,0.3326629225512898,1.0,1.0,0.6436144814057956,1.0,0.82651345463,0.0037781342292444176,0.2268141570387162,15.904225,1.19,0.030000000000000002,4.510393580236485,994.36,-0.0027897777777777777,22.681415703871625,-28.536696235039685,0.17348654537,174.42483864266626,18.698812809274724,18.49068304318871,16.17924014744186,0.8956343382714341,-23.370469240423898,1000000.0,2744248.3864266532,1744248.3864266532,174.42483864266532,2628590.1172059975,115658.26922065562,2744248.3864266532,162.85901172059977,11.565826922065563,174.42483864266532,False,"Total performance separates capital gains and estimated cash dividends. If close-price cache is missing, capital gains may still fall back to adjusted-price data.",0.0
EqualWeight,0.029704158730582027,0.5072138224748363,0.3683587425055813,0.44418353179341263,0.44449024730982195,0.613460576777963,0.830917482077201,0.37355376673891,0.5930994418241464,0.8693191087898609,0.013276220410195336,0.20221214559183917,15.152047654075979,2.200526547958132,0.15432553626384646,4.4762936195343626,69.41891121345532,0.0012836519163498157,20.221214559183917,-25.275544596508205,0.13068089121013923,132.19796146139612,15.37839456290062,15.24840040210529,13.493213948252706,0.8336338877634036,-19.14768745346106,1000000.0,2321979.614613965,1321979.6146139652,132.19796146139652,2122671.569157054,199308.04545691115,2321979.614613965,112.26715691570541,19.930804545691114,132.19796146139652,False,"Total performance separates capital gains and estimated cash dividends. If close-price cache is missing, capital gains may still fall back to adjusted-price data.",0.0
MaxSharpe,0.019878693948228266,0.4751164842060374,0.4804046959271477,0.3388677519278306,0.3516997927285696,0.7483418031443085,0.712879460441664,0.5605123055242031,0.6217287236772261,0.6709859032142538,0.007860640416915839,0.22262604559971466,26.977647120218084,1.6412851340264245,0.25181510964942894,14.738548337178722,119.17117403606939,-0.0038660937695663956,22.26260455997147,-22.095948401923508,0.3290140967857462,77.23733154244776,10.206155401770477,10.922940380849209,15.36746100267455,0.45049344063045565,-24.808132903290915,1000000.0,1772373.3154244784,772373.3154244784,77.23733154244783,1639795.0650692354,132578.25035524296,1772373.3154244784,63.97950650692354,13.257825035524295,77.23733154244783,False,"Total performance separates capital gains and estimated cash dividends. If close-price cache is missing, capital gains may still fall back to adjusted-price data.",0.0
