Strategy,Cumulative_Return_%,CAGR_%,Arithmetic_Annual_Return_%,Annualized_Volatility_%,Sharpe,Max_Drawdown_%,Total_Contributed,Ending_Value,Net_Profit,Profit_on_Contributed_%,Capital_Gain_Ending_Value,Dividend_Cash,Total_Wealth,Capital_Gain_Return_%,Dividend_Income_Return_%,Total_Wealth_Return_%
Preference_Driven,136.00027295204774,15.697056959143897,15.486525911188778,13.208734355857906,0.8696159375856211,-21.336133852956294,1000000.0,2360002.7295204797,1360002.7295204797,136.00027295204796,2093420.1863375443,266582.54318293545,2360002.7295204797,109.34201863375444,26.658254318293544,136.00027295204796
EqualWeight,132.19796146139612,15.37839456290062,15.24840040210529,13.493213948252706,0.8336338877634036,-19.14768745346106,1000000.0,2321979.614613965,1321979.6146139652,132.19796146139652,2122671.569157054,199308.04545691115,2321979.614613965,112.26715691570541,19.930804545691114,132.19796146139652
MaxSharpe,77.23733154244776,10.206155401770477,10.922940380849209,15.36746100267455,0.45049344063045565,-24.808132903290915,1000000.0,1772373.3154244784,772373.3154244784,77.23733154244783,1639795.0650692354,132578.25035524296,1772373.3154244784,63.97950650692354,13.257825035524295,77.23733154244783
VT,149.70004003395715,16.810952391122026,16.728311029172414,15.194338287982987,0.837700911216323,-24.376235232823518,1000000.0,2497000.4003395643,1497000.4003395643,149.70004003395644,2334646.4346928033,162353.96564676092,2497000.4003395643,133.46464346928033,16.23539656467609,149.70004003395644
VOO,174.42483864266626,18.698812809274724,18.49068304318871,16.17924014744186,0.8956343382714341,-23.370469240423898,1000000.0,2744248.3864266532,1744248.3864266532,174.42483864266532,2628590.1172059975,115658.26922065562,2744248.3864266532,162.85901172059977,11.565826922065563,174.42483864266532
