Year,Preference_Driven,EqualWeight,MaxSharpe,VT,VOO
2019,0.10151134517764526,0.08668929009837134,0.06969789661447345,0.09188978057780339,0.10637291944972183
2020,0.14003501926685713,0.1416215257243445,0.35496953857906943,0.1821018542876578,0.19417236259349435
2021,0.23407228256277635,0.2434203359945002,0.21400398299326717,0.19842250434682884,0.2971655796173547
2022,-0.10968500911627843,-0.11543197356585977,-0.2210705582419581,-0.1586900901687831,-0.16775232371537885
2023,0.18031981457425528,0.15067081065438748,0.05007579473373158,0.22586778224336967,0.26597848437800864
2024,0.12704667861428098,0.17118166131814938,0.27007407480749634,0.17323176502713578,0.25280081299034807
2025,0.19669701610280366,0.12771895089253937,0.0811724923176691,0.2269719659674967,0.18267279035143646
2026,0.1368112383876825,0.10320678662791405,0.0884851730820515,0.10006079983565819,0.09383169518404455
