Date,Preference_Driven,EqualWeight,MaxSharpe,VT,VOO
2019-07-02,0.0014811568846806455,0.002067047481679518,0.003956959590956544,0.001523216015539619,0.0029576316560275817
2019-07-03,0.00720638132326501,0.00849615760099609,0.008252485216689198,0.0065257996310259525,0.00772383558778178
2019-07-05,-0.004124212266800709,-0.0012642076536480973,-0.0014865670202550696,-0.0038528972057753075,-0.001228728896673359
2019-07-08,-0.005018961080963447,-0.004847394769406543,-0.004817114032800163,-0.004657039200009483,-0.004952456607519751
2019-07-09,-0.0029656255393045727,0.0007511424125559163,0.0036502419558521737,-0.0015114742162835038,0.0012943757896626273
2019-07-10,0.0035757666590665593,0.0029844479880105634,0.005148760341548098,0.0049627993200738185,0.004699243237423323
2019-07-11,0.0020345868802413847,0.0009195008479760958,0.0027180104458215393,0.0005983094522266086,0.002052429880338824
2019-07-12,0.004502338722707666,0.004723890743058234,0.00387385426665654,0.003489623381554452,0.004958914112197732
2019-07-15,0.0009017725959830081,-0.00031810600991311055,0.001953767029875042,0.00033422575314423497,0.0003007541340593889
2019-07-16,-0.002110503944006581,-0.002598017719850909,-0.0065581548145808854,-0.003332469443691588,-0.0032101930933174927
2019-07-17,-0.004945614353956573,-0.005097593068327466,-0.0012584535510684614,-0.004657680465163905,-0.006706639725814978
2019-07-18,0.0033150182859111865,0.0042563073764172454,0.005729964416561151,0.00416451022878217,0.003702924834347643
2019-07-19,-0.0027600903953646228,-0.005551619777884653,-0.007350854475098534,-0.0038714421689469702,-0.005306584188745744
2019-07-22,0.0008822219396003028,0.00040775634862821875,0.005254031740394405,0.001127652853319061,0.002463585358127629
2019-07-23,0.008111441594039759,0.0066935494190512035,0.0033771406501952317,0.0065308348829187235,0.006913760831879667
2019-07-24,0.005058282948020576,0.006338832739499978,0.006394009768154518,0.003346172605429576,0.004654434130536789
2019-07-25,-0.005194128069409998,-0.005080591404392876,-0.005170361211453978,-0.007106563876715044,-0.004827346789173181
2019-07-26,0.0046166504464673075,0.006578150875313105,0.0051686181372181395,0.005067316068721572,0.007194226771196188
2019-07-29,-0.00039693042063460027,-0.0015751272225615898,-0.0013989737976881633,-0.0008434784187938416,-0.001753735731463868
2019-07-30,-0.005838163691771481,-0.000665074502595786,-0.005154293805951005,-0.005687342264035444,-0.002370627870218689
2019-07-31,-0.010927363977017768,-0.010352843526748812,-0.010358753765353335,-0.00901143572459362,-0.01127413402424382
2019-08-01,-0.009526679712001496,-0.009092805931949832,-0.0045814017067011825,-0.007898972671814164,-0.008330151866705271
2019-08-02,-0.006285371953452912,-0.006677253305362285,-0.01141193495026882,-0.009166793458700417,-0.007257137172742234
2019-08-05,-0.027153770414017342,-0.02770057523125624,-0.03301667674290798,-0.0277674983059647,-0.029420659606457233
2019-08-06,0.00884973419795787,0.011954119848949452,0.015490153538740836,0.011192460561351592,0.012911319503297713
2019-08-07,0.003409391909363846,0.0022826062277470083,0.005082813296209299,0.002958893816240593,0.0007276772948245913
2019-08-08,0.0150099335871543,0.018147045291660335,0.020912297586312967,0.01555910134302163,0.0195364317665625
2019-08-09,-0.008438501084569339,-0.0069924706523019076,-0.0069800502587934465,-0.007620351582260598,-0.006917243842482157
2019-08-12,-0.01002069620347601,-0.01123195698919921,-0.012066720506936912,-0.010399232672135605,-0.011666747357010565
2019-08-13,0.012252296833797027,0.012381225662685402,0.016267303405762545,0.012714909133353824,0.015522751171825888
2019-08-14,-0.0260084579462857,-0.026841321991874056,-0.02570386890160159,-0.029103305572891314,-0.030021874325320885
2019-08-15,0.002431608456814782,0.002626709944649086,0.0029084366075042833,0.0037060475980263963,0.0031891492773070684
2019-08-16,0.014992111524912755,0.014993557831727511,0.014732416343869126,0.013857916178103391,0.014676437896978145
2019-08-19,0.009741374772282985,0.010582252985883223,0.011207106579461668,0.00858734515088111,0.012319702706946378
2019-08-20,-0.005033176677226803,-0.007203742416229342,-0.00466385316132234,-0.005374752674753069,-0.007687727567376013
2019-08-21,0.008576491854959789,0.00779176623381983,0.009729675883961342,0.008424046009918307,0.008141328487344168
2019-08-22,0.00013621632194116273,0.0004347740388916943,-0.0010151850913544536,-0.001964889092306188,-0.0003244958296679812
2019-08-23,-0.02060223289877694,-0.024162587036755112,-0.026347548119914577,-0.02046954489350672,-0.02557252303854385
2019-08-26,0.00895381082136315,0.009686791253923799,0.011652303251755702,0.009793934315516228,0.01111342932128645
2019-08-27,-0.002037817154294297,-0.00481838459242645,-0.000880462595739484,-0.003091318329803805,-0.0038779465831898507
2019-08-28,0.0061761444036532165,0.007090976292980944,0.0017236489846574887,0.005176197433495178,0.006980717381466217
2019-08-29,0.009829212743288629,0.011638381296279698,0.01345704576301987,0.011189478844811696,0.013027418851735417
2019-08-30,0.0028381359851585852,0.0007239676007644302,-0.0008023221980676398,0.0018361992844280195,-0.0003615003267309902
2019-09-03,-0.004649482057693111,-0.004936846215743307,-0.005641890229818425,-0.0052117889792354655,-0.005488849679891383
2019-09-04,0.012729365064430898,0.010284404985113182,0.011103365378111185,0.012328648133144382,0.010731754396893445
2019-09-05,0.010573104330395156,0.010872787330994838,0.012234431614740693,0.011373435788047281,0.013242930859371116
2019-09-06,0.0029270784583175224,0.0009616371235643406,-0.0015134964401865014,0.001800953078904044,0.0007769828880790364
2019-09-09,0.003512374495198145,0.0013998321541441872,-0.00841317558913457,0.0008687632993791272,0.0003020918448803922
2019-09-10,0.003499562962419267,0.001975856976247803,-0.004463078381715779,0.00046967238210049445,0.00026584541027707687
2019-09-11,0.0066690277245515794,0.008861718447205735,0.008927269013107919,0.007100154431908479,0.00722357200759105
2019-09-12,0.004490973899784256,0.002394709603096512,0.004600501923668343,0.004548400486287685,0.002977504070004633
2019-09-13,0.0013625775629577674,-0.0012766602151536022,-0.005072771142012877,0.0020381743903126193,-0.0002058089247524153
2019-09-16,-0.005881424921768796,-0.0012900530439601265,-0.0003098939324777117,-0.003590441968499225,-0.0032351266616564844
2019-09-17,0.0022291144328179247,0.0021781770053073135,0.005733722609754244,0.00204111989480138,0.0027612508205945296
2019-09-18,-0.0007123755862020742,-0.0004422162441420907,8.389604555736341e-05,-0.0007143222822527662,0.000660254492069523
2019-09-19,0.0003901163278694497,-0.0006949504731253997,0.0018919263167844758,0.0007275770339902898,-0.00016905669733957573
2019-09-20,-0.003896720999784664,-0.0030794751139121557,-0.005158183670284311,-0.0032032835087523193,-0.005291254501458287
2019-09-23,0.000489221920444205,0.0008533366187446489,0.0006762405546132388,-0.00019076802217832256,0.0007361044038958209
2019-09-24,-0.0054096319874750165,-0.006757040825621452,-0.006265291693910546,-0.006472507310861797,-0.008214296504339358
2019-09-25,0.0019748628702556115,0.005345166013063007,0.006962967377312168,0.0022009225956274303,0.006148144323534943
2019-09-26,0.001222089178657182,-0.0017347383699882757,1.2648897312450558e-05,0.00047010246203305073,-0.001919340754265253
2019-09-27,-0.0018263167837465621,-0.004650847112290912,-0.010329536512272974,-0.006165570748931315,-0.00554571034102358
2019-09-30,0.004147513953696391,0.004860081382291215,0.0074793290821271174,0.003677185795004645,0.004972651167984177
2019-10-01,-0.011486410906677236,-0.012532395156913956,-0.00853704074835926,-0.010572409509384872,-0.011949637397822843
2019-10-02,-0.019046736822917687,-0.015116309410047601,-0.015040577992734838,-0.01633377053424956,-0.017536802544725116
2019-10-03,0.006994770128895267,0.007173323205809101,0.006089616517054086,0.00772742474285204,0.007959789426559949
2019-10-04,0.011637309548286456,0.012043800338839006,0.01440080182772796,0.010653322933280585,0.013878216088886841
2019-10-07,-0.004091409898012155,-0.004073647003550285,-0.004191014959280204,-0.003149546528947389,-0.004229745483209979
