Strategy,Cumulative_Return_%,CAGR_%,Arithmetic_Annual_Return_%,Annualized_Volatility_%,Sharpe,Max_Drawdown_%,Total_Contributed,Ending_Value,Net_Profit,Profit_on_Contributed_%,Capital_Gain_Ending_Value,Dividend_Cash,Total_Wealth,Capital_Gain_Return_%,Dividend_Income_Return_%,Total_Wealth_Return_%
Preference_Driven,149.69256951993398,14.122819041801593,14.687064424916027,16.964795001043225,0.6299554120317306,-33.08218976122234,1000000.0,2496925.6951993266,1496925.6951993266,149.69256951993265,2221041.1477178596,275884.5474814672,2496925.6951993266,122.10411477178596,27.588454748146717,149.69256951993265
EqualWeight,128.77570504389047,12.690457244231679,13.498290797392373,17.400253362133654,0.5458708330111162,-35.825588420431174,1000000.0,2287757.0504388977,1287757.0504388977,128.7757050438898,2066547.3110782348,221209.7393606628,2287757.0504388977,106.65473110782348,22.120973936066278,128.7757050438898
MaxSharpe,115.11768169123782,11.693435096629567,13.0946893164234,20.022847279379622,0.4542155863012298,-32.703946566244724,1000000.0,2151176.8169123787,1151176.8169123787,115.11768169123786,1997247.0649619165,153929.75195046223,2151176.8169123787,99.72470649619166,15.392975195046224,115.11768169123786
VT,152.62622553653472,14.315426506959227,15.094562244022846,18.3031808646362,0.6061548714441644,-33.716298044601324,1000000.0,2526262.255365349,1526262.255365349,152.6262255365349,2342870.849657111,183391.40570823822,2526262.255365349,134.2870849657111,18.339140570823822,152.6262255365349
VOO,192.64426676922417,16.768145903288413,17.442916564173533,19.486419895951183,0.6898607664184969,-33.67074724426089,1000000.0,2926442.6676922445,1926442.6676922445,192.64426676922446,2789915.0074234926,136527.66026875188,2926442.6676922445,178.99150074234927,13.652766026875188,192.64426676922446
