ETF,In_Risk,In_Cost,Out_CAGR,Out_Div,Out_Liquidity,Out_Diversity,Out_Sentiment
DIVO,0.14496698635354216,0.7565726083964215,0.31249999999999994,1.0,0.3177871942360877,0.7538894237381376,0.56126650924682
TCAF,0.2505666715112212,0.44686854783207175,0.4861512524084779,0.20970654627539506,0.3466118316390948,0.685216613945812,0.1
BBAX,0.3711167874045458,0.29821059876118383,0.30912813102119463,0.8577878103837472,0.28212684321513726,,0.5758299427870974
XMMO,0.4847393375395175,0.4964211975223677,0.789378612716763,0.24424379232505644,0.2983818088680813,0.4978888736074817,0.40562443053872066
VFLO,0.3062292167533024,0.5459738472126636,0.5757466281310212,0.3884875846501129,0.34562681098820547,0.6607825608582037,0.5337435734670034
BBIN,0.23620783528437628,0.14955264969029597,0.41317437379576105,0.8923250564334085,0.2751317163293765,,0.2317398906087114
INDA,0.34921140887555147,0.8185134205092913,0.2966040462427746,0.1,0.5729060053329749,,0.5172150367875408
ESGE,0.339231245150306,0.3725395732966278,0.5073458574181118,0.597742663656885,0.35458740692435775,,0.4048791031993806
KWEB,0.9099729741096505,0.9300068823124573,0.10488921001926783,1.0,0.6909404333528228,,0.3708961165818917
DXJ,0.4465995959393666,0.6574673090158295,0.8953516377649324,0.345823927765237,0.3383012367100128,,0.17901372726601128
JAVA,0.2400291081525481,0.6079146593255336,0.41558285163776487,0.3742663656884876,0.2798988249345399,0.9991954339155548,0.406517509993789
VSGX,0.2468170730500543,0.18671713695801795,0.4375,0.7683972911963883,0.2699134799157855,,0.24088574657228776
VOOV,0.25571937652702115,0.14955264969029597,0.41269267822736033,0.4656884875846502,0.25540808800166603,1.0,0.8154182068912681
XAR,0.4453973582913462,0.4964211975223677,0.9259393063583815,0.17110609480812644,0.2589187228821533,0.12475587952138632,0.5861216984926548
FXI,0.7153243392541715,0.9671713695801792,0.3028660886319846,0.6261851015801354,0.6775071987851702,,0.34335512221015274
ARKK,0.990044584051069,0.9919476944253273,0.704359344894027,0.1,0.7074601090426336,0.48709531013615726,0.23399064783830448
SSO,0.8096629932383084,1.0,0.8936657032755297,0.2665914221218961,0.6180581559055741,0.5291060376839499,0.1824153093081097
VCR,0.5417447132210179,0.17432897453544394,0.4902456647398844,0.26252821670428894,0.24826209242734176,0.10162151010865081,0.6663921395874433
DLN,0.16909960535379728,0.4097040605643497,0.4454479768786127,0.4880361173814899,0.26039999150313675,0.9330477238344105,0.9810450452422451
DIHP,0.19604960410665745,0.3973158981417758,0.394388246628131,0.5408577878103838,0.30346500228963824,,0.8589689638472462
VOX,0.39411257083646334,0.17432897453544394,0.7371146435452793,0.31331828442437926,0.2679017584284606,0.1,0.7314309792408278
DFLV,0.2647822361402068,0.32298692360633185,0.4553227360308285,0.4148984198645599,0.31301075708771053,0.9260789437491402,0.8101483814302952
GSIE,0.21017092939350823,0.3725395732966278,0.43629576107899803,0.6525959367945825,0.2901580290328556,,0.23289399880156617
DFIS,0.22853920830819172,0.5459738472126636,0.4926541425818882,0.5510158013544019,0.29305032169530754,,0.406517509993789
EFAV,0.11135936356563689,0.31059876118375784,0.3674132947976878,0.7155756207674944,0.2866114563575134,,0.24309710323768666
SCHC,0.28174985565826555,0.16194081211286998,0.4418352601156069,0.8415349887133183,0.28870113730111635,0.9605019942236279,0.2148140649069572
SPXL,1.0,1.0,1.0,0.26252821670428894,0.5873266481557153,0.5324975931783799,0.18309661073063424
CGXU,0.4011694855267255,0.7317962835512735,0.38017822736030826,1.0,0.32430479716411587,,0.406517509993789
KBWB,0.5759449996644266,0.4964211975223677,0.7390414258188824,0.5611738148984199,0.3851585420477438,0.1,0.7564273538416919
XMHQ,0.46706698997240575,0.3725395732966278,0.4391859344894027,0.22189616252821673,0.2658692757301434,0.7645715857516159,0.37853818434538977
RECS,0.30283523430454923,0.24865794907088787,0.5769508670520231,0.2686230248306998,0.28849652518650964,0.5932237656443404,0.6412315959691034
JHMM,0.37904044150753635,0.5707501720578116,0.4509874759152215,0.2930022573363431,0.25963420277569643,0.9138000275065327,0.39637350640395974
SCHK,0.3130047914284656,0.1,0.5714113680154143,0.3376975169300226,0.3287734842859951,0.7231426213725759,0.5259192780941072
EWC,0.23619024188141372,0.6822436338609774,0.5410645472061657,0.3884875846501129,0.42638560450928836,,0.43221324460909993
GNR,0.43776919851785695,0.5583620096352376,0.3235789980732177,0.5693002257336344,0.25628559998303957,,0.31660049743212293
DSI,0.3473446787327211,0.3725395732966278,0.5608140655105973,0.30316027088036124,0.24077313633098987,0.4763636363636362,0.5260276296456412
XME,0.7271720706204976,0.4964211975223677,0.8377890173410405,0.17110609480812644,0.44031085913889256,0.17002200522624122,0.7949775225253574
ILF,0.5744378651356254,0.6450791465932555,0.4784441233140655,0.8679458239277652,0.37697939839340305,,0.8822333553137407
LVHI,0.1318907044509025,0.5583620096352376,0.46399325626204235,0.8679458239277652,0.2688117673479553,,0.5406649392437828
NLR,0.8048229126580677,0.7565726083964215,0.9928949903660885,0.5875846501128669,0.24898370499560557,,0.721047288885484
CGDG,0.1304234966117415,0.6450791465932555,0.5326348747591522,0.49616252821670426,0.27486826234403783,,0.4794742213600309
BKLC,0.30947006175601227,,0.6007947976878613,0.3255079006772009,0.24419563911625453,0.6569330215926282,0.4873953764532378
FDN,0.5139767756627016,0.6698554714384035,0.6094653179190751,0.1,0.2951424500833828,0.319894099848714,0.4936108154548714
REET,0.33746151037222183,0.2362697866483139,0.24385838150289016,0.8415349887133183,0.32795519582308763,0.1005446293494705,0.2718726486208435
DISV,0.23959684620096203,0.5831383344803857,0.5889932562620424,0.628216704288939,0.25744780398258327,,1.0
FEZ,0.3066272838295153,0.4220922229869237,0.44279865125240847,0.6790067720090294,0.3757324429032314,,0.18448219723812992
UPRO,1.0,1.0,1.0,0.31128668171557566,,,0.18386328004224617
OMFL,0.25035685147082576,0.4220922229869237,0.36596820809248554,0.2747178329571106,0.275341229245593,0.8163856415898775,0.495247580559105
RSPT,0.5515260691169052,0.5583620096352376,0.6472784200385356,0.17720090293453727,0.29670990024007715,0.12475587952138632,0.47242480374962037
IYR,0.32923632126086005,0.5335856847900896,0.2549373795761079,0.5835214446952596,0.567082987021182,0.10591665520561133,0.31830785521387117
KRE,0.7234702036199002,0.4964211975223677,0.520592485549133,0.591647855530474,0.6377059582476858,0.12475587952138632,0.2457681331520178
SLYG,0.5271272563465053,0.24865794907088787,0.4213631984585742,0.26252821670428894,0.2305663450652333,0.7863815156099573,0.7801333599651962
SLYV,0.5790402803435704,0.24865794907088787,0.34862716763005774,0.5083521444695259,0.2417956827392789,0.9104456058313848,0.8436355776150073
VTHR,0.31754693052119665,0.13716448726772196,0.5610549132947977,0.33566591422121894,0.21044348877007096,0.7006890386466784,0.9716726360345521
EMLP,0.1643463454255159,1.0,0.5254094412331407,0.6586907449209933,0.2248536304754938,0.23094622472837298,0.6021938453035348
TSLL,1.0,1.0,0.16148843930635837,1.0,0.6651805052659037,,0.1
IVLU,0.2609057359051391,0.44686854783207175,0.5545520231213873,0.8232505643340858,0.2721989751427217,,0.34860032231850435
HELO,0.1062620326274192,0.6822436338609774,0.40498554913294793,0.2340857787810384,0.235753424426266,0.5188818594416174,0.5458099962514742
IFRA,0.3552017071770246,0.43448038540949774,0.5237235067437379,0.44537246049661405,0.2360065104754374,0.36837848989134914,0.6325486966348088
NVDL,1.0,1.0,1.0,0.1,0.654210792996671,,0.6635946995296559
MAGS,0.6755241712468747,0.4220922229869237,1.0,0.4433408577878104,0.3714363118780118,,0.17283440544822248
IMTM,0.2404521873218992,0.43448038540949774,0.5152938342967245,0.5672686230248307,0.24336248151646545,,0.2936726524514539
DON,0.3740335324637546,0.5335856847900896,0.3536849710982659,0.5896162528216705,0.20965910426335957,0.843592353183881,0.4327517189864205
TECL,1.0,1.0,1.0,1.0,0.44763497926221657,0.1,0.8371115008605193
TDIV,0.45331864245247905,0.6822436338609774,0.6778660886319846,0.40474040632054176,0.22280466703415724,0.12297345619584651,0.7310189150069635
DEM,0.2750598008399066,0.8432897453544393,0.3611512524084779,0.9776523702031604,0.23599411974114615,,0.8606434878254993
IXJ,0.2723416319616037,0.5583620096352376,0.190631021194605,0.39458239277652374,0.21038198077832948,0.11090496492917068,0.37039868445894
EUFN,0.32643377888860625,0.6698554714384035,0.7286849710982659,0.8740406320541761,0.30054824060602287,,0.11436725156439392
QTUM,0.6013047911896895,0.5583620096352376,1.0,0.32347629796839733,0.2617855778595111,0.16427864117727958,0.632161257753566
USRT,0.35326345705949075,0.16194081211286998,0.3074421965317919,0.6871331828442439,0.23650983329558192,0.1,0.31794175830490023
IWX,0.1786674704722767,0.31059876118375784,0.43894508670520227,0.43724604966139957,0.2052737388894495,1.0,0.9754337482249226
AIA,0.4990865438261191,0.6822436338609774,0.7120664739884393,0.3966139954853274,0.24199725506910474,,0.6429717875543468
SUSA,0.31459882382537674,0.3725395732966278,0.5244460500963392,0.2970654627539504,0.22352266486799946,0.554555081831935,1.0
XT,0.4255595788117948,0.6326909841706816,0.39535163776493254,1.0,0.21011746296830375,0.4279535139595654,0.426794025342224
VIOO,0.5547255322025184,0.14955264969029597,0.39535163776493254,0.3661399548532732,0.20515357663892803,0.9071159400357584,0.5012184077246995
VNQI,0.32834082180183055,0.21149346180316592,0.21856936416184974,1.0,0.21843591736001064,,0.5419372491292203
IDMO,0.23929905914575395,0.3725395732966278,0.6388487475915221,0.518510158013544,0.21161196019351783,,0.2946034907805416
AAXJ,0.3937796741914809,0.9547832071576052,0.494340077071291,0.4575620767494357,0.27546422883722027,,0.551372042563554
EWU,0.19841988452732517,0.6822436338609774,0.42497591522157996,0.8395033860045148,0.35858792966070546,,0.1
SMLF,0.5084022150565546,0.24865794907088787,0.5078275529865125,0.3376975169300226,0.2080831157229029,0.8665658093797276,0.8159993652131324
XOP,0.7920271332722766,0.4964211975223677,0.29371387283236994,0.46365688487584655,0.44819381568203637,0.12475587952138632,0.19472141885809507
FLJP,0.3141840780606024,0.17432897453544394,0.45435934489402696,1.0,0.27807132000002527,,0.26676206710682204
DFGR,0.32182654658079546,0.33537508602890587,0.22748073217726397,0.9593679458239278,0.2289138218717436,0.10053225140970981,0.1
FV,0.4412950542726783,1.0,0.4254576107899808,0.23002257336343118,0.2056581867658709,,0.1
IYF,0.30700416398190405,0.5335856847900896,0.5757466281310212,0.4291196388261852,0.2187250379357122,0.10564434053087608,0.5594672168152853
GCOW,0.16092719645132314,0.8061252580867173,0.3556117533718689,0.9979683972911965,0.21572414818793212,,0.5766704881565734
IMCG,0.3908052546073679,0.13716448726772196,0.4625481695568401,0.26252821670428894,0.20483997013756067,0.6003905927657818,0.38474541489614944
EEMV,0.16793018456984435,0.3725395732966278,0.29780828516377644,0.6383747178329571,0.24055442292362827,,0.406517509993789
IVOO,0.4457179419301363,0.14955264969029597,0.42304913294797686,0.3702031602708804,0.19119100636252204,0.8169302709393479,0.19549793831075551
JTEK,0.698203427857768,0.8680660701995874,0.7209778420038535,0.1,0.22278355588904125,0.26779535139595656,0.6798490739499339
INTF,0.22555339043228778,0.2610461114934619,0.48711464354527934,0.664785553047404,0.20440249778170122,,0.3034768261751082
SPHD,0.1957607681852321,0.43448038540949774,0.23470616570327552,0.9756207674943567,0.26191364286388374,,0.7124103568760826
ACWV,0.1,0.31059876118375784,0.28215317919075145,0.5225733634311513,0.1990487118921674,,0.5552004640510895
FNDC,0.22717633730780173,0.5459738472126636,0.45026493256262035,0.8679458239277652,0.1940211975691637,0.8201609132168889,0.3177792309775992
CALF,0.6513629466326196,0.7937370956641433,0.27613198458574184,0.39051918735891655,0.3362214798192799,0.6586783110988859,1.0
MLPX,0.3175568735855313,0.6203028217481076,0.6089836223506744,0.9248306997742664,0.21987513079706578,0.1,0.6026042678472243
IHI,0.39218954418003443,0.5335856847900896,0.1,0.1853273137697517,0.2907435417071203,0.1,0.4000246253526214
BOTZ,0.6154765267435702,0.9052305574673094,0.4440028901734103,0.24830699774266368,0.2930652372924363,,0.6332940239741489
VAW,0.4232220380390438,0.17432897453544394,0.3519990366088632,0.38645598194130926,0.17130572580069728,0.1,0.2488413771591646
PTLC,0.1951716980505904,0.8061252580867173,0.4100433526011561,0.3295711060948081,0.20296619751258255,0.6473401182780909,0.4020701713103698
XYLD,0.212253829120207,0.8061252580867173,0.10007225433526012,1.0,0.2535700820173444,0.4978269839086783,0.6451535937966001
NFRA,0.14404241798360828,0.6450791465932555,0.2855250481695568,1.0,0.17634422148528858,,0.4324447229237408
USMC,0.305401489315813,0.21149346180316592,0.5870664739884394,0.2706546275395034,0.19136507144376197,0.5447641314812267,0.18480889358290672
LRGF,0.3184350112900506,0.16194081211286998,0.5704479768786128,0.34988713318284426,0.1993901427204536,0.6350983358547654,1.0
USCA,0.30827172649345647,0.14955264969029597,0.5506984585741811,0.3519187358916479,0.17553832220645602,0.7520698665933158,0.406517509993789
IYH,0.27959949277462937,0.5335856847900896,0.1976156069364162,0.3661399548532732,0.2247224707465708,0.1,0.6449467408345807
GSUS,0.3075117710775075,0.14955264969029597,0.5829720616570327,0.33160270880361176,0.18278894630741802,0.6171008114427176,0.304176186189555
FRDM,0.3707083139670938,0.6698554714384035,0.7811897880539499,0.5246049661399549,0.20365297437040625,,0.4929951816393371
FHLC,0.2635060313594746,0.16689607708189957,0.2120664739884393,0.3925507900677201,0.18375779528364772,0.1,0.29141532846116175
DCOR,0.31829808923566427,0.2362697866483139,0.5526252408477842,0.31128668171557566,0.18021453521269223,0.8458822720396093,0.406517509993789
SMMD,0.48478836979524187,0.24865794907088787,0.46929190751445093,0.34785553047404066,0.19459714989394616,,0.8390864541407531
ILCG,0.4447167276210301,0.112388162422574,0.6930394990366089,0.2015801354401806,0.18062413393831706,0.31464585339018014,0.406517509993789
IXC,0.4361876335594395,0.5583620096352376,0.3756021194605009,0.644469525959368,0.2315477643395728,,0.34542365183034773
REMX,1.0,0.7813489332415693,0.2597543352601156,0.40067720090293457,0.21992056534827092,,0.6732872383214266
PXF,0.23650179717027045,0.5955264969029597,0.5509393063583815,0.806997742663657,0.17078121659090192,,0.43620747680428595
QTEC,0.6457477643914759,0.7441844459738475,0.6797928709055876,0.1,0.20704341826715614,0.14675147847613806,0.580919182328847
PRFZ,0.5212661525446398,0.4840330350997938,0.46206647398843925,0.2930022573363431,0.17307511023262206,0.8641521111263923,0.791080150050482
IYY,0.3086623748794938,0.31059876118375784,0.5697254335260116,0.3051918735891648,0.16593195298563934,0.6661050749553018,0.1766644686259327
SQQQ,1.0,1.0,0.1,1.0,0.5862245526678057,,0.1
NUGO,0.5023878193763445,0.7565726083964215,0.7315751445086706,0.1,0.1727246210860465,0.2731673772520973,1.0
WTV,0.3123616402897814,0.21149346180316592,0.5473265895953757,0.46365688487584655,0.1730698732626952,1.0,0.9595438290234406
MDYG,0.4697098909228419,0.24865794907088787,0.4632707129094412,0.24221218961625285,0.1768622817852688,0.6302585614083344,0.3770590214979328
CQQQ,0.9228684276666481,0.8680660701995874,0.18701830443159922,0.6018058690744921,0.24306845698825047,,0.4335725640737995
AVSC,0.5703591951987901,0.3725395732966278,0.47170038535645464,0.3072234762979684,0.16904952172728643,0.8832265162976205,1.0
JMEE,0.46751546731564875,0.3601514108740538,0.4555635838150289,0.32144469525959374,0.16557445786208053,0.8407330490991609,0.406517509993789
KOMP,0.5378179571512216,0.31059876118375784,0.4779624277456648,0.4656884875846502,0.17671346550956377,0.4777870994361161,0.4916309371041133
FLIN,0.3649481079154391,0.29821059876118383,0.31129576107899803,0.23611738148984202,0.20075391041568635,,0.6487702372515918
FUTY,0.33378480989706416,0.16689607708189957,0.3635597302504817,0.607900677200903,0.1760900823446746,0.1,0.4336874823860325
ITB,0.7487837961282009,0.5335856847900896,0.36669075144508667,0.35395033860045155,0.3677982243663576,0.16306560308073167,0.1730626003825138
XSMO,0.5013414751969785,0.5088093599449417,0.6427023121387283,0.22392776523702035,0.1896408427343724,0.805790125154724,0.8905632912604624
MDYV,0.42375083205847164,0.24865794907088787,0.37608381502890176,0.4799097065462754,0.17547566795478414,0.7969894099848713,0.38063462269855564
IPAC,0.3087263217317202,0.17432897453544394,0.4199181117533718,0.9410835214446952,0.16525687303023573,,0.5864680951195288
SNPE,0.3151653290248886,0.18671713695801795,0.5771917148362236,0.31331828442437926,0.19074894474141843,0.5018498143309035,0.7518371881130688
NULG,0.42517145479991647,0.3849277357192018,0.6345134874759152,0.12437923250564334,0.183156756101347,0.31325952413698244,0.26839883221105576
SECT,0.3746929762102464,0.9176187198898833,0.51866570327553,0.24424379232505644,0.1680167244095217,,0.647066162850193
DIVI,0.23709216810006706,0.17432897453544394,0.43268304431599225,0.8923250564334085,0.17211913244376087,,0.34035411257069526
ARTY,0.722148946185059,0.6450791465932555,0.6648603082851637,0.1,0.2212564233740579,0.14339705680099024,0.648619201755514
EQWL,0.21434261509347427,0.3725395732966278,0.47579479768786126,0.4474040632054177,0.15737336270051558,0.8844890661532112,0.5225209794323583
TSPA,0.30305629820443425,0.4840330350997938,0.6198217726396917,0.23205417607223477,0.19577593026739548,0.7022734149360472,1.0
USCL,0.30752684010631104,0.16194081211286998,0.5287813102119461,0.34988713318284426,0.17106597793111963,0.7430587264475311,0.406517509993789
HDEF,0.16086057079263621,0.17432897453544394,0.4023362235067437,0.8435665914221219,0.1639796139361476,,0.4312134552926724
APUE,0.30052270562493644,0.44686854783207175,0.6109104046242775,0.27674943566591426,0.168206238835171,0.6248617796726721,0.406517509993789
FSMD,0.40247338120705634,0.24865794907088787,0.45797206165703275,0.3783295711060949,0.16410387211848526,0.8311525237243844,0.38216303625125525
ESML,0.510860462492035,0.27343427391603586,0.45243256262042386,0.3194130925507901,0.16334387202755712,0.8611566497043046,0.813221625437442
URNM,1.0,0.9919476944253273,0.8411608863198458,0.6708803611738149,0.2217551001079605,,0.9897821203523067
IHDG,0.2814560482046728,0.7813489332415693,0.3149084778420038,0.5002257336343116,0.17482383030298232,,0.39481061735759027
EPI,0.3565998421994905,1.0,0.36813583815028905,0.1,0.2435514919232413,,0.47912454135280746
ICLN,0.7984680917581775,0.5459738472126636,0.10777938342967246,0.3986455981941309,0.4284108968627447,,0.5629984923811896
FNCL,0.3204421797919782,0.16689607708189957,0.5222784200385356,0.45553047404063207,0.14908721410263043,0.10334204373538715,0.5637569532419276
SCHY,0.17701690991331476,0.16194081211286998,0.3753612716763005,0.817155756207675,0.1772305591798367,1.0,0.42322991597282456
SPUS,0.4074564245205533,0.6203028217481076,0.6253612716763005,0.22799097065462756,0.19257077176361917,,0.1843836958276444
SKYY,0.6876257061610025,0.8061252580867173,0.5625,0.1,0.20146722304940284,0.16759592903314535,0.5624042005379272
EWW,0.683108810809862,0.6822436338609774,0.3404383429672447,0.7521444695259594,0.3278758723863883,,0.6051833631117689
ACIO,0.12480494477657313,1.0,0.4353323699421965,0.1853273137697517,0.15902812197377186,0.5462618621922706,1.0
PABU,0.3577730109366065,0.18671713695801795,0.5080684007707129,0.31128668171557566,0.15445279832785813,0.4051533489203686,1.0
SPGP,0.41546422046904247,0.5088093599449417,0.36211464354527934,0.29909706546275394,0.1682798483954933,0.6971489478751202,0.7724535333276786
BSVO,0.5904019004027202,0.6203028217481076,0.47988921001926776,0.3844243792325057,0.1640683807092756,0.6593714757254847,1.0
EPP,0.37067963113694313,0.6450791465932555,0.31514932562620424,0.8293453724604967,0.1816556683874669,,0.613152127220044
QGRW,0.4948987971667977,0.4097040605643497,0.785043352601156,0.1182844243792325,0.17374613918432252,0.3020574886535552,0.7217056066455618
MLPA,0.23144340871275604,1.0,0.2973265895953757,1.0,0.15252047284455095,0.1063127492779535,0.5926950259523855
QGRO,0.43339786749028236,0.4220922229869237,0.6111512524084779,0.14266365688487587,0.1441512134871326,0.5585407784348783,0.4403757281579963
JIVE,0.2244919772241183,0.7441844459738475,0.7823940269749519,0.534762979683973,0.16236229880917563,,0.406517509993789
GUSA,0.3141365782484851,0.18671713695801795,0.5704479768786128,0.3255079006772009,0.14173881931504587,0.7062714894787511,0.406517509993789
BGIG,0.17730207509772766,0.6203028217481076,0.44087186897880537,0.4758465011286682,0.13172156332380425,0.8889203685875394,0.406517509993789
FTHI,0.23448590918301226,1.0,0.23880057803468208,1.0,0.182387862375831,,0.4895624074839183
FWD,0.6293692150080588,0.8680660701995874,0.930033718689788,0.12234762979683973,0.16744202677991865,0.41016641452344926,0.1
OIH,0.9106647387549338,0.4964211975223677,0.4061897880539499,0.3437923250564334,0.21097853105614345,0.1,0.43035649302144874
COWG,0.4523552165396076,0.6698554714384035,0.5909200385356455,0.17110609480812644,0.18475801278269316,0.4031233667996148,0.39050446402920025
FAS,1.0,1.0,0.8139450867052023,1.0,0.22591428176525338,0.10387429514509697,0.655740853733614
JMOM,0.33780312650253475,0.21149346180316592,0.6622109826589595,0.27878103837471785,0.14994507551897016,0.5679975244120478,0.7466149716671638
PHO,0.3323967723712345,0.7937370956641433,0.36211464354527934,0.2178329571106095,0.13280961934469968,0.27665795626461276,0.28191322572966293
ICF,0.3375154369439628,0.45925671025464576,0.2628853564547206,0.6424379232505644,0.14567683233708023,0.1,0.3574047067257311
DES,0.4828099613396156,0.5335856847900896,0.35488921001926776,0.6160270880361174,0.14853949971492386,0.8169302709393479,0.8850439288929263
QDF,0.28571554648715003,0.5459738472126636,0.47507225433526,0.4433408577878104,0.14053695506769195,0.47843075230367205,0.822871480284669
CGIE,0.23351972724752965,0.7317962835512735,0.497471098265896,0.3437923250564334,0.16587956342436533,,0.406517509993789
BBMC,0.4552380755880463,0.14955264969029597,0.49337668593448947,0.35395033860045155,0.13280624666540036,0.8418718195571446,0.3756323927360683
FIDU,0.37284016873336623,0.16689607708189957,0.6272880539499037,0.31128668171557566,0.13961967327779723,0.12475587952138632,0.7161681856861034
IWL,0.3140750013381163,0.24865794907088787,0.6089836223506744,0.29503386004514676,0.14327901718038172,0.4448246458533901,0.1
IYJ,0.3409170697313438,0.5335856847900896,0.5121628131021194,0.2686230248306998,0.12378101442405717,0.2279755191858066,0.44556675249058086
TCHP,0.4490779611519685,0.7689607708189953,0.745062620423892,0.1,0.15192575913196754,0.3548865355521935,0.39111517277421015
DFSU,0.3360282657599817,0.24865794907088787,0.5497350674373797,0.2909706546275395,0.14624357648685865,0.7636308623298033,0.406517509993789
IYG,0.3526127327983295,0.5335856847900896,0.5743015414258189,0.3397291196388262,0.13261640900193347,0.1,0.7940631010980173
NULV,0.23144853467722487,0.3849277357192018,0.3883670520231214,0.4291196388261852,0.16937127716622247,0.8927575299133542,1.0
XSOE,0.36549181653136886,0.45925671025464576,0.5075867052023122,0.4352144469525959,0.17743770983163426,,0.47685900891164157
ARKQ,0.7544713358422985,0.9919476944253273,1.0,0.15485327313769753,0.16142419686980583,0.3384857653692752,0.5061254196570509
EWP,0.29344544150910046,0.6822436338609774,0.7597543352601156,0.5611738148984199,0.1731199825433462,,0.21018121523379035
TILT,0.332135550133257,0.3725395732966278,0.5386560693641619,0.345823927765237,0.13501185666611332,0.8185394031082381,1.0
PICK,0.7213966411077379,0.5459738472126636,0.43412813102119463,0.6302483069977427,0.18187373904173215,,0.8857679142599946
PXH,0.3477151321254861,0.6450791465932555,0.47386801541425816,0.8740406320541761,0.16116272728714548,,0.7682852819739684
TMFC,0.36916974058553076,0.6822436338609774,0.7467485549132947,0.1325056433408578,0.14335087354536746,0.37935772245908395,0.5117662670975192
PSC,0.4644353328814591,0.5335856847900896,0.4820568400770713,0.23611738148984202,0.13960644373005207,0.8464640352083618,0.7971691789086591
USD,1.0,1.0,1.0,0.2015801354401806,0.3084641336711573,,0.3890335096326172
XSD,1.0,0.4964211975223677,0.7373554913294798,0.1507900677200903,0.17997291316694097,0.12475587952138632,0.6994590630874172
FIW,0.32305119473164423,0.6946317962835514,0.34766377649325625,0.26252821670428894,0.11770864861384929,0.30229266950900835,0.5790673558117201
FLQL,0.31741000846681033,0.24865794907088787,0.607538535645472,0.33566591422121894,0.13454244028545795,0.605663595103837,0.5196972723317747
DSTL,0.25677321661271346,0.5459738472126636,0.3753612716763005,0.3620767494356659,0.1352578711948409,,0.446134777291047
HEDJ,0.2688004755295267,0.7813489332415693,0.35272157996146436,0.4392776523702032,0.13480107056573815,,0.17281142178577585
JPEF,0.29263798628103427,0.6079146593255336,0.5208333333333334,0.24830699774266368,0.13527779166909526,0.5492820794938797,0.406517509993789
LIT,0.9069717456719684,0.9919476944253273,0.3165944123314065,0.1873589164785553,0.1888084732096376,,0.6392796263513163
FTXL,0.9857555981085624,0.8061252580867173,1.0,0.14672686230248308,0.160708927769498,0.1,0.7562730349652645
RWR,0.36461505683815526,0.3725395732966278,0.27902215799614644,0.8496613995485328,0.15846959113487857,0.1,0.2658164535661615
DGS,0.31625190875849774,0.7813489332415693,0.3866811175337187,0.827313769751693,0.14679824373731287,,1.0
REGL,0.2961312568202403,0.5583620096352376,0.3238198458574181,0.5591422121896162,0.1173248845473348,,0.4018748101795736
HACK,0.4756046490870253,0.8061252580867173,0.48326107899807313,0.1162528216704289,0.12804819384213834,,0.5182525849779877
FLTW,0.5710474762077339,0.29821059876118383,0.7888969171483623,0.5753950338600452,0.16836190295289016,,0.3955969869512993
ICOW,0.25887210008261696,0.8680660701995874,0.4297928709055877,0.5652370203160272,0.1536331465344725,,0.22233136421717375
IEV,0.2427107894297711,0.8061252580867173,0.40883911368015413,0.6607223476297968,0.16075003427873313,,0.17439565280441727
TMSL,0.45058540454537266,0.7441844459738475,0.5340799614643545,0.21376975169300227,0.15703829548967788,0.7516118828221701,0.1
USPX,0.31450710885740085,0.1,0.5747832369942196,0.3437923250564334,0.13280961934469968,0.6092284417549166,0.5811687192354102
FDIS,0.541178208021506,0.16689607708189957,0.49337668593448947,0.26049661399548535,0.12805595353045246,0.1016338880484115,0.7062753606930121
IDU,0.29789234932914466,0.5335856847900896,0.38595857418111756,0.5327313769751694,0.11529947617463202,,0.4384336086812577
IYT,0.5318866341698074,0.5335856847900896,0.39776011560693636,0.3173814898419865,0.21414393131842813,0.1,0.3330403828421488
PWB,0.418677297356003,0.7441844459738475,0.8202071290944124,0.1,0.13437319248034935,0.4204277265850639,0.5350651340576835
RPV,0.2733576836510613,0.4964211975223677,0.41124759152215795,0.5896162528216705,0.15079607455323735,0.9205831384953925,0.7885010547859373
RWJ,0.6005362707207116,0.5459738472126636,0.42882947976878616,0.3295711060948081,0.14093879521141248,0.8635455920781184,0.8953882186840759
FCOM,0.39496798917355125,0.16689607708189957,0.7368737957610789,0.30316027088036124,0.13434265864360295,0.1,0.8140556040462191
FLQM,0.31677068249744,0.43448038540949774,0.3341763005780346,0.4169300225733634,0.12029237952841632,,0.38277374499626515
DFEV,0.31194207742514124,0.5955264969029597,0.5275770712909441,0.6200902934537247,0.14555179008364155,,0.4499582737080583
GSEW,0.2911997701366268,0.17432897453544394,0.4452071290944124,0.4169300225733634,0.12161751994427497,0.9590166414523448,0.120965204376746
XCEM,0.3677465934699268,0.2610461114934619,0.561777456647399,0.7460496613995486,0.15459010285230607,,0.406517509993789
DFAR,0.3408052369862464,0.29821059876118383,0.24915703275529869,0.7054176072234762,0.17028178686340623,,0.406517509993789
EMGF,0.35523681676679897,0.3849277357192018,0.5220375722543352,0.5957110609480814,0.13515833318903797,,0.37075000615633813
ROBO,0.5584862973070243,1.0,0.4117292870905588,0.1873589164785553,0.13788576504275452,,0.6427321007888321
VIOV,0.5716404487278403,0.18671713695801795,0.36066955684007707,0.4575620767494357,0.12208584349676244,0.9071159400357584,0.7487212601613782
PKW,0.3476775753777035,0.8309015829318653,0.5285404624277457,0.2909706546275395,0.11217405894908844,,0.5362767014066548
RPG,0.4996105207456811,0.4964211975223677,0.5853805394990367,0.14469525959367946,0.1757263681604176,0.6614881034245632,0.7786180799338946
