Date,Preference_Driven,VOO
2022-02-22,1131393.0105126803,1158062.2384611403
2022-02-23,1110360.6434967935,1137213.2281342286
2022-02-24,1125299.1883250568,1154690.2283141008
2022-02-25,1150851.8646851392,1179908.774046501
2022-02-28,1149172.4261065049,1176946.9220871634
2022-03-01,1130745.7935026414,1159294.044706674
2022-03-02,1152565.641930474,1180583.2711960822
2022-03-03,1145895.5584514048,1174659.852637927
2022-03-04,1135621.6830831727,1165158.8692380143
2022-03-07,1102827.8690250698,1130761.702373355
2022-03-08,1094439.6228039407,1122228.5667377901
2022-03-09,1123852.3756205102,1152138.9150231585
2022-03-10,1115649.788667237,1147007.181668214
2022-03-11,1101362.00267808,1132374.3697931832
2022-03-14,1094969.0432610482,1124105.2877589774
2022-03-15,1118896.1532397796,1148766.8097559456
2022-03-16,1143909.2639340963,1174454.3930633827
2022-03-17,1157441.533737923,1188823.1513370546
2022-03-18,1170251.6893390308,1201960.388725713
2022-03-21,1169165.4149578474,1202019.0778727008
2022-03-22,1183672.378740855,1215977.4877183235
2022-03-23,1167791.98034366,1200318.1389319568
2022-03-24,1184377.2122703893,1218160.0200969924
2022-03-25,1189746.4844971674,1224339.026561074
2022-03-28,1197768.362733928,1232783.2248345097
2022-03-29,1215129.7657005428,1248377.5114222707
2022-03-30,1206512.6569370863,1240609.5224615373
2022-03-31,1189114.688327616,1221543.7300253601
2022-04-01,1193278.8253640146,1224927.4399537279
2022-04-04,1204878.3475451306,1235313.6116873035
2022-04-05,1189661.2916731995,1220043.3995303176
2022-04-06,1176397.0216104526,1207685.6719626747
2022-04-07,1181215.7318502346,1213776.2166654943
2022-04-08,1176111.0215612191,1210834.0545820503
2022-04-11,1157850.6733615124,1189855.3954587942
2022-04-12,1153333.702963726,1185500.889040703
2022-04-13,1167318.5037837399,1198888.292485404
2022-04-14,1151979.0106563044,1184324.2524957417
2022-04-18,1150524.1769335466,1184529.9974308065
2022-04-19,1169696.127798851,1203448.734078907
2022-04-20,1169242.218009976,1202536.6267361718
2022-04-21,1152233.2394090793,1184706.159991944
2022-04-22,1122460.6214439652,1152371.0082462558
2022-04-25,1130175.0293654054,1158667.4881244868
2022-04-26,1098605.3328364347,1125537.4170896925
2022-04-27,1100854.9833160876,1128450.1870395555
2022-04-28,1127733.9447999243,1156725.6097845202
2022-04-29,1087386.7421347655,1114239.3282537283
2022-05-02,1095939.6780134342,1121241.6949387628
2022-05-03,1099132.7762051616,1126096.438348766
2022-05-04,1131605.0485090201,1160256.2803807918
2022-05-05,1093376.2663061172,1119505.6566540345
2022-05-06,1088120.1788433718,1112473.802715246
2022-05-09,1059504.4333672908,1076577.8272783186
2022-05-10,1060765.079036331,1079343.6365602782
2022-05-11,1043939.825921812,1061954.812781148
2022-05-12,1047303.6313776736,1061130.8818391548
2022-05-13,1069627.5758327502,1086169.9358043487
2022-05-16,1067177.8246620018,1082285.9888840686
2022-05-17,1086511.0872973157,1103941.0475603743
2022-05-18,1044945.3249127897,1060218.8696165928
2022-05-19,1037303.2414683949,1053128.041170296
2022-05-20,1040556.5362996068,1053392.6654926958
2022-05-23,1055796.339383432,1073370.9457523015
2022-05-24,1050776.0345124796,1065632.8245260161
2022-05-25,1060194.7240436855,1074518.2852838556
2022-05-26,1078425.663498565,1095879.232384008
2022-05-27,1102907.8556889743,1123360.1163205602
2022-05-31,1095268.6913072455,1117122.3255893171
2022-06-01,1085010.0276667592,1107766.210213493
2022-06-02,1103871.3728334282,1128803.178003044
2022-06-03,1087187.9194399782,1110531.9243752796
2022-06-06,1089302.0021776923,1113562.2628594653
2022-06-07,1100271.593901447,1124448.8618253
2022-06-08,1088429.1044231963,1112150.0136449914
2022-06-09,1063731.469462284,1085993.2976423446
2022-06-10,1035394.3877752896,1054128.420033947
2022-06-13,998468.9198156325,1013495.6502020329
2022-06-14,994329.8123968892,1010965.3584694123
2022-06-15,1007445.3718508969,1025441.2220583326
2022-06-16,978490.5404797872,991752.4151249852
2022-06-17,981017.9212182538,994341.4911247672
2022-06-21,1005554.7254680273,1018703.479695698
2022-06-22,1006322.402006224,1016555.4759399731
2022-06-23,1019777.214469505,1027236.3299707428
2022-06-24,1049260.426830917,1059218.5858731163
2022-06-27,1045634.8292992408,1055246.4625520944
2022-06-28,1024173.165442784,1032443.8741038875
2022-06-29,1024521.530186747,1032952.2914307119
2022-06-30,1017654.3544134647,1024797.9243256269
2022-07-01,1028017.4316253524,1035315.4570186684
2022-07-05,1022432.0537584708,1037147.1861978376
2022-07-06,1026974.0911196556,1040899.0111972644
2022-07-07,1034355.0768215905,1056173.218401533
2022-07-08,1034495.3952232698,1055552.464149923
2022-07-11,1030091.9902704859,1043616.9750320037
2022-07-12,1022108.9538529824,1033986.1525953998
2022-07-13,1015092.8026609541,1029170.3133363174
2022-07-14,1011336.0159704154,1026452.5397419248
2022-07-15,1028245.9529400488,1045862.4769654641
2022-07-18,1014377.0830358058,1037206.2558255191
2022-07-19,1032077.7247806514,1065360.9710704389
2022-07-20,1026722.7857641057,1072185.558151388
2022-07-21,1034757.7740206965,1083027.8311164181
2022-07-22,1031471.5281724867,1073160.6350489145
2022-07-25,1036093.4815794682,1074223.983467356
2022-07-26,1035657.5683528315,1061343.0949460114
2022-07-27,1047139.9182490188,1089143.4875450153
2022-07-28,1055959.4558835556,1102910.420481583
2022-07-29,1057685.4300578467,1119070.9574615958
2022-08-01,1056948.4771805876,1115702.752121492
2022-08-02,1050793.9723033344,1108494.0697803528
2022-08-03,1067646.229998931,1125806.607180416
2022-08-04,1067599.6183612684,1124920.4676450188
2022-08-05,1066425.8216641764,1122586.5990704698
2022-08-08,1066454.2069341887,1121581.939799016
2022-08-09,1060952.4928315522,1117150.3860404708
2022-08-10,1083091.531121231,1140548.6170145099
2022-08-11,1080133.4159907934,1140548.6170145099
2022-08-12,1097930.7406146561,1160076.9788539323
2022-08-15,1102672.0635259785,1165040.1592616115
2022-08-16,1104508.2108791308,1167078.3943372325
2022-08-17,1095946.5098093469,1159101.9019564062
2022-08-18,1098051.1783797757,1162676.8985534818
2022-08-19,1086531.6937622402,1146634.7861893524
2022-08-22,1064343.1376056937,1122468.3646949327
2022-08-23,1059708.2039313095,1119809.470487875
2022-08-24,1061429.5554972575,1123206.782601039
2022-08-25,1075721.9973712638,1139573.8254775037
2022-08-26,1039657.8138945389,1100517.672519699
2022-08-29,1031335.1995472155,1093249.920550878
2022-08-30,1021407.2013471327,1081373.5010606402
2022-08-31,1013734.9930708044,1072865.1917903328
2022-09-01,1018758.3725958933,1076173.8519018875
2022-09-02,1006818.6449530614,1064888.3189288124
2022-09-06,1004105.7528400267,1061313.70281243
2022-09-07,1021585.8636823703,1080339.4496556055
2022-09-08,1031220.908545944,1087400.315247281
2022-09-09,1046563.8371847245,1104180.8455175166
2022-09-12,1054740.1417160751,1116323.125892408
2022-09-13,1009759.5184396333,1067635.6748971322
2022-09-14,1012801.1442388125,1071624.3491283257
2022-09-15,1003969.3642124712,1059659.087396132
2022-09-16,999166.1337265449,1051327.9870088692
2022-09-19,1004630.6589793119,1059393.131391305
2022-09-20,993932.6076940228,1047457.7373935592
2022-09-21,978065.7116231399,1029022.6868271994
2022-09-22,972473.0332227909,1020337.0735536739
2022-09-23,959027.7631652376,1003379.2392802204
2022-09-26,950469.9616932318,993659.3843613137
2022-09-27,948182.3328137734,990852.6734047917
2022-09-28,966857.2951204353,1010315.6876850883
2022-09-29,949625.3085771203,989247.6155988355
2022-09-30,936168.4764468344,974173.541239401
2022-10-03,958127.8345287086,999929.9915523796
2022-10-04,983155.7964167395,1030285.6924896082
2022-10-05,983647.6018037753,1028505.1379637284
2022-10-06,972039.325159118,1017674.4696598534
2022-10-07,949527.0614570611,989099.1330081577
2022-10-10,943610.809399878,981710.4832989448
2022-10-11,942866.7922878995,975241.6456665125
2022-10-12,940284.895287931,972215.0168690893
2022-10-13,964203.2621039419,997674.7873612324
2022-10-14,949758.0961666626,975212.1584127584
2022-10-17,968242.763177242,999989.3465405812
2022-10-18,977496.6236053231,1011769.5995355113
2022-10-19,966131.5130825455,1004766.6621294366
2022-10-20,957485.4429341598,996517.3650912981
2022-10-21,979101.1104093802,1020463.9638649899
2022-10-24,995798.5145545198,1032896.7412494458
2022-10-25,1006987.4041498553,1049692.0151465584
2022-10-26,1010071.3288956542,1041858.2030258321
2022-10-27,1006299.0659712427,1036279.6902164264
2022-10-28,1027153.8957767561,1060463.2333420583
2022-10-31,1023219.5032720502,1053252.743717624
2022-11-01,1024115.0597521683,1049009.5279024115
2022-11-02,1005918.9788888205,1022244.0427900025
2022-11-03,1000548.8041926258,1011354.2097382724
2022-11-04,1012140.4810020105,1026161.1866507991
2022-11-07,1023029.9064396216,1036012.8781300389
2022-11-08,1030417.385778409,1041650.650807473
2022-11-09,1015802.721686881,1020374.6460221672
2022-11-10,1048153.134319907,1076219.8900658132
2022-11-11,1043943.2560909019,1086516.5537162195
2022-11-14,1041185.8645363039,1077792.6070128137
2022-11-15,1042621.1817051965,1086694.7138009984
2022-11-16,1039160.5978218092,1078445.6070032066
2022-11-17,1041279.2086974668,1075329.6603629605
2022-11-18,1050108.7520641338,1080077.4886980618
2022-11-21,1051687.9640173963,1076279.2450540152
2022-11-22,1063513.941096627,1090611.3820609278
2022-11-23,1065647.305968802,1097436.2545023973
2022-11-25,1069949.340598611,1097317.5445259938
2022-11-28,1058293.0681135345,1079958.6836014844
2022-11-29,1058692.6439211643,1078059.609339548
