Strategy,Rebalance_Date,Evaluation_Date,Forward_Period_Return,Preference_Score,Score_Return_CAGR,Score_Return_Div,Score_Risk_Vol,Score_Risk_MaxDD,Score_Cost,Score_Liq_Volume,Score_Liq_AUM,Score_Div_Score,Score_FinBERT,Portfolio_Volatility,Raw_Return_CAGR_%,Raw_Dividend_Yield_%,Raw_Expense_Ratio_%,Raw_Liquidity_Volume_M,Raw_Liquidity_AUM_B,Raw_FinBERT_Score,Raw_Portfolio_Volatility_%,Raw_Portfolio_MaxDD_%,Raw_Sector_HHI
Preference_Driven,2019-07-01,2019-09-30,0.0005370640658688419,0.5664386463430006,0.41648355842383844,0.3876628914566205,0.7482663512479215,0.8035357873672264,0.9709950945395558,0.5817079183987435,0.903497936217299,0.737167911035189,0.0,0.13538140272545726,13.805723720839609,1.7130823173468057,0.052841363050099774,4.12168258036019,120.45945940315826,0.0,13.538140272545727,-20.43652139426386,0.2628320889648111
EqualWeight,2019-07-01,2019-09-30,0.01498670585178341,0.5332397505391407,0.3882561358859902,0.4078371712485789,0.8451814134059263,0.5007781885479563,0.8940673695115117,0.3138151462895653,0.6327196616821442,0.8787622942880021,0.0,0.1140600890506962,11.85615952306536,1.8022324597474702,0.11342194650968428,2.7057784950062054,62.24362554431749,0.0,11.40600890506962,-17.628918317986546,0.1212377057119979
MaxSharpe,2019-07-01,2019-09-30,0.02197493715043386,0.535007395477506,0.4667374789346573,0.2668178356797563,0.8023484983450546,0.545354149777611,0.8425118839383929,0.5002759651056861,0.63351340157077,0.6711116931400787,0.0,0.12348333036408797,17.276577076094398,1.1790680158688427,0.1540218913985153,8.498857388994129,68.14909448526066,0.0,12.348333036408802,-16.378969626566338,0.3288883068599213
VT,2019-07-01,2019-09-30,-0.0028742569995823253,0.5644849791640524,0.35676235537089457,0.411857886399638,0.8237064637519911,1.0,0.9619047619047618,0.35013630490632075,0.9184835516853215,0.833429614233,0.0,0.11878457797456196,9.681,1.82,0.06,1.5196549071618037,76.01,0.0,11.878457797456196,-19.97257124795976,0.16657038576699998
VOO,2019-07-01,2019-09-30,0.01202842523550851,0.5782297618947474,0.4101993996494951,0.26929169495360944,0.784750648630483,1.0,1.0,0.48749499768051885,1.0,0.82651345463,0.0,0.12735485730129373,13.3717,1.19,0.03,2.617830106100796,994.36,0.0,12.735485730129373,-19.476775103229084,0.17348654537
Preference_Driven,2019-09-30,2019-12-31,0.10082251347914695,0.5335326194164332,0.3419331630855925,0.26140909974960397,0.7709766139109476,1.0,0.9769874606408393,0.40439375614238426,0.8069354036767048,0.8075686543265075,0.0,0.13038514493959152,15.762905530773997,1.1551668117934997,0.04812237474533881,2.194396517118305,59.50218569229834,0.0,13.038514493959152,-19.91723513798632,0.19243134567349252
EqualWeight,2019-09-30,2019-12-31,0.07083765612308923,0.5114638472254538,0.2998330223022003,0.4608191702716785,0.866198831804074,0.5546516356986099,0.8900982515569401,0.3429300500703263,0.6394740462722855,0.8942256810502905,0.0,0.10943625700310372,12.33379114680302,2.0363599134305472,0.11654762689890952,2.761409497376925,62.444166367847856,0.0,10.943625700310374,-16.76097453499112,0.10577431894970943
MaxSharpe,2019-09-30,2019-12-31,0.05163539322491806,0.5574509112113827,0.3466374975279477,0.4056430600818134,0.9149641555650416,1.0,0.9263048966850345,0.5064592379506663,0.5383679132051216,0.7959006956883052,0.0,0.09870788577569084,16.146080042856717,1.7925366825015332,0.08803489386053534,10.944203170842046,22.49781181453543,0.0,9.870788577569083,-11.950578351738494,0.20409930431169473
VT,2019-09-30,2019-12-31,0.09546661172462811,0.5419949858012936,0.29893075212970255,0.411857886399638,0.8238881462742003,1.0,0.9619047619047618,0.3655666144215399,0.9184835516853215,0.833429614233,0.0,0.11874460781967593,12.2603,1.82,0.06,1.593975331564987,76.01,0.0,11.874460781967592,-19.97257124795979,0.16657038576699998
VOO,2019-09-30,2019-12-31,0.09349802539672036,0.5469443121321247,0.33207568033746515,0.26929169495360944,0.7823556396229736,1.0,1.0,0.49497847826153474,1.0,0.82651345463,0.0,0.12788175928294582,14.96,1.19,0.03,2.632352122015915,994.36,0.0,12.788175928294581,-19.476775103229073,0.17348654537
