ticker,articles,scored_articles,sources,top_source,top_source_articles,positive_articles,neutral_articles,negative_articles,sentiment_mean,sentiment_std,sentiment_min,sentiment_max,latest_sentiment,calendar_days,calendar_days_with_news,business_days,business_days_with_news,calendar_coverage_pct,business_coverage_pct,first_news_date,last_news_date
VLUE,63,63,3,Benzinga,30,27,29,7,0.240432,0.122129,0.0,0.552054,0.214312,253,51,181,50,20.1581,27.6243,2025-09-24,2026-05-22
