ticker,articles,scored_articles,sources,top_source,top_source_articles,positive_articles,neutral_articles,negative_articles,sentiment_mean,sentiment_std,sentiment_min,sentiment_max,latest_sentiment,calendar_days,calendar_days_with_news,business_days,business_days_with_news,calendar_coverage_pct,business_coverage_pct,first_news_date,last_news_date
SOXS,30,30,3,SeekingAlpha,14,9,14,7,-0.067385,0.15919,-0.351754,0.446534,0.073598,253,25,181,22,9.8814,12.1547,2025-10-01,2026-05-21
