ticker,articles,scored_articles,sources,top_source,top_source_articles,positive_articles,neutral_articles,negative_articles,sentiment_mean,sentiment_std,sentiment_min,sentiment_max,latest_sentiment,calendar_days,calendar_days_with_news,business_days,business_days_with_news,calendar_coverage_pct,business_coverage_pct,first_news_date,last_news_date
INDA,333,333,3,SeekingAlpha,194,103,165,65,0.063356,0.10078,-0.692774,0.154481,0.067429,253,169,181,141,66.7984,77.9006,2025-09-12,2026-05-21
