ticker,articles,scored_articles,sources,top_source,top_source_articles,positive_articles,neutral_articles,negative_articles,sentiment_mean,sentiment_std,sentiment_min,sentiment_max,latest_sentiment,calendar_days,calendar_days_with_news,business_days,business_days_with_news,calendar_coverage_pct,business_coverage_pct,first_news_date,last_news_date
RECS,12,12,1,SeekingAlpha,12,6,3,3,0.177546,0.358369,-0.946298,0.624606,0.142971,253,12,181,10,4.7431,5.5249,2025-09-16,2026-04-13
