ticker,articles,scored_articles,sources,top_source,top_source_articles,positive_articles,neutral_articles,negative_articles,sentiment_mean,sentiment_std,sentiment_min,sentiment_max,latest_sentiment,calendar_days,calendar_days_with_news,business_days,business_days_with_news,calendar_coverage_pct,business_coverage_pct,first_news_date,last_news_date
NULG,7,7,2,SeekingAlpha,5,2,4,1,0.163518,0.246828,-0.084132,0.647583,-0.084132,253,7,181,6,2.7668,3.3149,2025-11-21,2026-03-17
