ticker,articles,scored_articles,sources,top_source,top_source_articles,positive_articles,neutral_articles,negative_articles,sentiment_mean,sentiment_std,sentiment_min,sentiment_max,latest_sentiment,calendar_days,calendar_days_with_news,business_days,business_days_with_news,calendar_coverage_pct,business_coverage_pct,first_news_date,last_news_date
QTEC,151,151,3,SeekingAlpha,141,50,63,38,0.03368,0.11252,-0.091017,0.894526,0.106233,253,117,181,103,46.2451,56.9061,2025-09-15,2026-05-22
