ticker,articles,scored_articles,sources,top_source,top_source_articles,positive_articles,neutral_articles,negative_articles,sentiment_mean,sentiment_std,sentiment_min,sentiment_max,latest_sentiment,calendar_days,calendar_days_with_news,business_days,business_days_with_news,calendar_coverage_pct,business_coverage_pct,first_news_date,last_news_date
VOT,325,325,2,SeekingAlpha,315,104,125,96,0.04114,0.168893,-0.102903,0.937118,0.015431,253,177,181,132,69.9605,72.9282,2025-09-12,2026-05-22
