ticker,articles,scored_articles,sources,top_source,top_source_articles,positive_articles,neutral_articles,negative_articles,sentiment_mean,sentiment_std,sentiment_min,sentiment_max,latest_sentiment,calendar_days,calendar_days_with_news,business_days,business_days_with_news,calendar_coverage_pct,business_coverage_pct,first_news_date,last_news_date
EWJ,554,554,3,SeekingAlpha,287,138,210,206,-0.131247,0.131272,-0.807583,-0.028862,-0.061503,253,191,181,155,75.4941,85.6354,2025-09-12,2026-05-22
