Date,Preference_Driven,EqualWeight,MaxSharpe,VT,VOO
2019-07-02,150.952380952381,72.72347535505433,42.17146944444444,72.22222222222223,47.22222222222222
2019-07-03,302.1339582012374,145.61296798621453,84.62131812208648,144.54923844062847,94.58188044548524
2019-07-05,454.61553653578244,219.1148808184575,127.40309027413552,217.34305669584117,142.30511767772987
2019-07-08,606.6683497129582,292.50124270918644,170.1359131865957,289.8511102978175,189.96745690407704
2019-07-09,758.2116509971343,365.5704235190387,212.74418520632827,362.01618125755544,237.39146646168868
2019-07-10,909.2835890319866,438.60142112263424,255.467114595309,434.06693301069527,284.8746326534405
2019-07-11,1060.637168180724,511.8194983451967,298.355300232108,506.47018427567286,332.5787442114183
2019-07-12,1211.9697776066268,585.0860819927918,341.32496300347486,578.9115447231214,380.3785400293507
2019-07-15,1364.2084261262264,658.6793198681261,384.3243393469668,651.6005940045943,428.41319159702306
2019-07-16,1516.463982300702,732.2475152077121,427.4205691345346,724.30870204771,476.4600268839838
2019-07-17,1668.4142193075081,805.6369332639626,470.26484073717694,796.7691045751719,524.3502887296115
2019-07-18,1819.3258950311665,878.6313556204499,513.105926281613,868.8865328012101,571.9169554620295
2019-07-19,1970.8253721955268,951.9614647924377,556.2205436430611,941.2993259582313,619.6576034703407
2019-07-22,2121.7419081897424,1024.9005172316683,598.9255213328323,1013.4263044171278,667.1425139753562
2019-07-23,2272.46035715401,1097.783742685377,641.7305390582819,1085.6294845593366,714.7422373560994
2019-07-24,2424.4328123386226,1171.1539005948503,684.5677984964701,1158.2994750791665,762.6690238860351
2019-07-25,2577.3581897311647,1244.9457609392082,727.601589108123,1231.2076459042362,810.8167763727413
2019-07-26,2729.497852670734,1318.396581800655,770.4465772257656,1303.5918300667563,858.7296554606695
2019-07-29,2882.187453475758,1392.275080939904,813.5044251172357,1376.3380306107135,906.9852435700489
2019-07-30,3034.7653131960005,1466.0863541446297,856.5797853690963,1449.0175380001428,955.1538542782602
2019-07-31,3187.0255550406987,1539.8265794367844,899.4138461528981,1521.2778777456508,1003.205898972961
2019-08-01,3337.6562921386353,1612.8062767500778,941.8877999986681,1592.880886223627,1050.7134208372643
2019-08-02,3486.5004422430857,1685.1067223977484,984.3244374165496,1663.912265305354,1097.8225597894907
2019-08-05,3634.710365596989,1757.0140224278955,1026.4425801032023,1734.2863298011785,1144.5872365824832
2019-08-06,3778.920397810816,1827.0221571985876,1067.4377021871758,1802.6978631487118,1189.9723321913023
2019-08-07,3924.1220162076984,1897.766947704535,1109.016439271817,1871.8715509528124,1235.9419639413543
2019-08-08,4069.575877140643,1968.6320481873638,1150.75488968271,1941.2453057092744,1281.9429168509869
2019-08-09,4217.066107607222,2040.6851592747246,1193.2154176640352,2011.6955468659673,1328.841532193974
2019-08-12,4363.127137236863,2112.244591889432,1235.4977589503558,2081.602775961727,1375.413104978313
2019-08-13,4507.6702853074685,2183.047158821479,1277.3967017171321,2150.7764637658274,1421.438407677484
2019-08-14,4653.803244111135,2254.6546979558348,1319.7500992928624,2220.8266043810563,1468.1769844846617
2019-08-15,4795.862082986129,2324.381632189318,1361.2324473751605,2288.8284744430453,1513.5081593406378
2019-08-16,4937.781176793972,2394.2824110097995,1402.9684018009023,2357.078045850281,1558.9819825469012
2019-08-19,5081.951258800846,2465.203132710561,1445.1868547781855,2426.2707757343946,1605.1221010633064
2019-08-20,5227.762828305434,2536.865932436747,1487.8050434771203,2496.0541520723273,1651.8293802429544
2019-08-21,5372.350476219757,2607.972071564325,1530.2563107297879,2565.456478289624,1698.174798253327
2019-08-22,5518.120138224134,2679.607685405935,1573.0719094852968,2635.4399591135843,1744.8959760504633
2019-08-23,5664.233536834181,2751.318268631739,1615.8783905386626,2705.280511736445,1791.599760720571
2019-08-26,5806.816316173439,2821.357384630262,1657.7787694078972,2773.682519873564,1837.1048992034023
2019-08-27,5950.4686620591165,2892.0359502237498,1700.15500744394,2842.7514261927026,1883.1145472057958
2019-08-28,6093.200349859875,2962.3366400619357,1742.518732659618,2911.6012109682442,1928.9432631527986
2019-08-29,6237.285653378544,3033.168814081585,1784.9201964554202,2980.8034660627723,1975.0903530392457
2019-08-30,6382.825057153126,3104.7446215107193,1827.7894077953963,3050.7774133355038,2021.8376278806907
2019-09-03,6528.849893724011,3176.423491886706,1870.6409693287883,3120.8751883436175,2068.565762340337
2019-09-04,6674.3406339796775,3247.855863753155,1913.5653338389093,3190.601417589473,2115.034682436186
2019-09-05,6821.702850098079,3320.0123076300624,1956.813538139679,3261.185020032777,2162.0011495060744
2019-09-06,6970.892991565308,3392.8550299392136,2000.264099080765,3332.568923648786,2209.588695050542
2019-09-09,7120.671262917437,3465.815597975852,2043.6237039071582,3404.0766550001777,2257.211047439611
2019-09-10,7272.192319464951,3539.054987566015,2086.687515924691,3475.641554295683,2304.8455688404365
2019-09-11,7425.1035514909545,3612.5854828936617,2129.655814204897,3547.235012540801,2352.490532588793
2019-09-12,7579.365333121332,3686.764799496594,2173.011093872054,3619.3334070276405,2400.478199475588
2019-09-13,7733.847694297099,3761.0798059998438,2216.5263705732086,3691.7556920318166,2448.606814522002
2019-09-16,7888.203983767782,3835.303563088461,2259.82431829734,3764.3208885554627,2496.7232282000896
2019-09-17,8042.176949370623,3909.3861407006502,2303.1200966605575,3836.6193458242565,2544.6813329480997
2019-09-18,8195.887084849064,3983.5795269462,2346.6956814472783,3909.060706271705,2592.769922917653
2019-09-19,8349.388517156984,4057.748396476846,2390.331815522734,3981.444890434225,2640.888072084485
2019-09-20,8502.480007588494,4131.836879701275,2434.0740949980923,4053.8767173304445,2688.995793611318
2019-09-23,8655.050610587572,4205.738369529879,2477.7325026410867,4126.070372262239,2736.846033321591
2019-09-24,8807.907074001003,4279.7226976000975,2521.4081837932017,4198.244985114021,2784.72932968019
2019-09-25,8959.865118944123,4353.30821309749,2565.054256718955,4269.945305877374,2832.21597567395
2019-09-26,9112.354281778833,4427.221588430034,2608.882621546025,4341.798922474528,2879.9931424835568
2019-09-27,9265.00526251726,4501.059246687253,2652.769897780292,4413.681273178404,2927.676095786382
2019-09-30,9417.749117784462,4574.691779125369,2696.32668975012,4485.113303295367,2975.0916073321578
2019-10-01,9570.876264918164,4657.151146318208,2769.32862181211,4556.804015440159,3022.7413480868217
2019-10-02,9721.956623050728,4738.601508459353,2841.8009651057832,4627.728181689432,3069.81776278094
2019-10-03,9870.001689056608,4818.822268943559,2913.1991600473357,4697.483391096043,3116.063881420058
2019-10-04,10019.076957564479,4899.5845183291085,2984.937015673739,4767.775173454622,3162.67707946071
2019-10-07,10169.65323521572,4981.270080582806,3057.7018113815325,4838.814334516485,3209.9370265018297
2019-10-08,10319.60013620387,5062.614614895084,3130.149369691348,4909.623539316427,3256.994212568959
2019-10-09,10467.427646697408,5142.8748334771135,3201.768310462257,4979.50330627971,3303.320743167079
2019-10-10,10616.246469138106,5223.656650222938,3273.843802417096,5049.967551664324,3350.079025125274
2019-10-11,10766.235674218171,5304.8886545659625,3346.100731868898,5120.920502065207,3397.155439819392
2019-10-14,10918.27443383971,5386.869464104026,3418.4913935897084,5192.822028302132,3444.7230360678154
2019-10-15,11070.041168513262,5468.683106515002,3490.6143165931453,5264.541491235275,3492.246924473432
2019-10-16,11223.050874710649,5551.01829622452,3562.8794387787893,5337.008341212519,3540.2305320814685
2019-10-17,11375.995345364556,5633.291081864748,3635.180341932341,5409.436865146108,3588.138975377826
2019-10-18,11529.30276221751,5715.898845649313,3707.6935335566677,5482.066602894083,3636.1767714157827
2019-10-21,11682.722352700695,5798.5687396563535,3780.270745866554,5554.475984657883,3684.0170423610466
2019-10-22,11837.516889490302,5881.768577250909,3853.143640009347,5627.393196926112,3732.1911742766706
2019-10-23,11992.909067525285,5964.976973219098,3925.978941771587,5700.109162016697,3780.1957460004405
2019-10-24,12148.700074648263,6048.3811148398,3999.022721874794,5773.035957881044,3828.341921839745
2019-10-25,12304.227683567966,6131.715069624663,4072.207610066131,5846.116041238376,3876.5667565002686
2019-10-28,12460.112860320287,6215.08811976352,4145.063844300639,5919.473998838216,3924.992613704532
2019-10-29,12616.472459918792,6298.591608419349,4217.558821802768,5993.224792129897,3973.6998759964727
2019-10-30,12772.947648121499,6382.245932436183,4290.184191306106,6066.908533612016,4022.37569064406
2019-10-31,12929.402890975254,6466.073868969986,4363.250513966028,6140.822239696873,4071.2228068552586
2019-11-01,13084.965483694257,6549.570517139568,4436.388531752221,6214.515556434295,4119.912596599499
2019-11-04,13242.43021869907,6633.733851865332,4509.617853795715,6288.937093023582,4169.065597114193
2019-11-05,13401.15487700569,6718.086903797223,4582.3821527220225,6363.713155942684,4218.41437546681
2019-11-06,13559.774308754622,6802.230065670526,4654.704261891708,6438.498802457904,4267.700217349632
2019-11-07,13718.382123779806,6886.3878956286235,4727.274518875858,6513.274865377007,4317.012288644548
2019-11-08,13877.522146953033,6970.552188205259,4799.444983815318,6588.2904681541495,4366.499161895627
2019-11-11,14036.657164586275,7054.771553386096,4871.522142346293,6663.363572507995,4416.106631023913
2019-11-12,14195.153512054834,7138.797281836799,4943.331483517903,6738.245038302756,4465.617965841772
2019-11-13,14353.503595176002,7222.761616615469,5015.283208844338,6813.1839723109615,4515.227182224828
2019-11-14,14511.483233493545,7306.836158393157,5087.841127917279,6887.988769336786,4564.857371548135
2019-11-15,14669.554552792028,7391.0636706354435,5160.578150818017,6962.812733554845,4614.554003616804
2019-11-18,14828.704562536916,7475.813139113666,5233.644073271624,7038.163703810384,4664.621194889016
2019-11-19,14987.857593074088,7560.613822355445,5306.831689140044,7113.5434081726435,4714.719848513113
2019-11-20,15145.871710546951,7645.279041360062,5379.953210616888,7188.942296408767,4764.79404057043
2019-11-21,15303.063034643586,7729.730016728496,5453.179445040212,7263.967491122841,4814.6916775338
2019-11-22,15460.001108278537,7813.899973911165,5526.1893451600135,7338.9064251310465,4864.512399989215
2019-11-25,15617.541107760868,7898.222960660883,5599.2690012956145,7414.008263591613,4914.443252442253
2019-11-26,15776.122711505262,7983.031481757762,5672.449132074537,7489.685009388616,4964.7534239047345
2019-11-27,15934.720388306034,8068.121340931052,5745.915582302131,7565.428832017624,5015.164971441952
2019-11-29,16094.00524816846,8153.564331671323,5819.596054431209,7641.479271336676,5065.814245639103
2019-12-02,16252.414366034047,8238.635736666949,5893.126905015829,7717.060189513322,5116.269509843646
2019-12-03,16409.868021403487,8323.05954415803,5966.141530401013,7792.10455141963,5166.313992686861
2019-12-04,16566.22622446681,8407.134991641016,6039.035530159221,7866.75604427084,5216.007112596952
2019-12-05,16723.75392365912,8491.771971944025,6112.429263483311,7941.972869203183,5266.018374067486
2019-12-06,16881.34528458533,8576.518369035317,6185.9483420134975,8017.2567542859015,5316.122275338905
2019-12-09,17040.35618659717,8661.85501566641,6259.640136322606,8093.211399347856,5366.671903067052
2019-12-10,17199.27018774482,8747.02282940701,6333.1095757802495,8168.907303996278,5417.067713545313
2019-12-11,17357.942221470224,8832.046731392913,6406.528815564529,8244.536131812694,5467.416318729722
