Year,Preference_Driven,EqualWeight,MaxSharpe,VT,VOO
2019,0.10060907254439866,0.08671246474172634,0.06969777658123921,0.09188978057780339,0.10637291944972183
2020,0.013517093562250615,0.13920015110312045,0.35496902147192255,0.1821018542876578,0.19417236259349435
2021,0.18990176479108034,0.2408392496825249,0.21401009237729163,0.19842250434682884,0.2971655796173547
2022,-0.06417474822699087,-0.11240195059081004,-0.2112046429266463,-0.1586900901687831,-0.16775232371537885
2023,0.1664338972704298,0.1535561697410619,0.05006377356551428,0.22586778224336967,0.26597848437800864
2024,0.12304598594031657,0.17161038141402019,0.2700103266934315,0.17323176502713578,0.25280081299034807
2025,0.17856751619825761,0.12878490756490013,0.08115501235311595,0.2269719659674967,0.18267279035143646
2026,0.13902539823442805,0.10328472361411545,0.0884628362492208,0.10006079983565819,0.09383169518404455
