Strategy,Rebalance_Date,Evaluation_Date,Forward_Period_Return,Preference_Score,Score_Return_CAGR,Score_Return_Div,Score_Risk_Vol,Score_Risk_MaxDD,Score_Cost,Score_Liq_Volume,Score_Liq_AUM,Score_Div_Score,Score_FinBERT,Portfolio_Volatility,Raw_Return_CAGR_%,Raw_Dividend_Yield_%,Raw_Expense_Ratio_%,Raw_Liquidity_Volume_M,Raw_Liquidity_AUM_B,Raw_FinBERT_Score,Raw_Portfolio_Volatility_%,Raw_Portfolio_MaxDD_%,Raw_Sector_HHI
Preference_Driven,2019-07-01,2019-09-30,0.02501097525222118,0.7703504458933834,0.35586618889054017,0.8605884558428095,0.8755663400028684,0.7295176976492537,0.9642541863560361,0.3561779959322752,0.6971470104241707,0.8817575633394449,0.0,0.10737540519936896,9.619105079094565,3.8029403863693747,0.05814982824462162,2.1000080978276183,54.43771426393195,0.0,10.737540519936896,-15.877850681866448,0.1182424366605551
EqualWeight,2019-07-01,2019-09-30,0.015366934788115127,0.5592880616207339,0.38556561879893525,0.4171197905012197,0.8479841122768075,0.5090347240250401,0.8926333296846474,0.328912080600518,0.6343425385884869,0.879677441859085,0.0,0.11344349529910235,11.67033540896536,1.84325235422489,0.11455125287333985,3.3356812560294404,66.82182691078857,0.0,11.344349529910236,-17.539769198925125,0.12032255814091494
MaxSharpe,2019-07-01,2019-09-30,0.01730718635615691,0.4695973451726006,0.46052972354700333,0.24602279048176742,0.772176119337674,0.42515401912392514,0.8947632006135204,0.6028404665423812,0.6016806892002193,0.6539143984330682,0.0,0.1301212537457117,16.847830256008958,1.08717471113893,0.11287397951685263,15.7239785408994,56.996226331563996,0.0,13.012125374571173,-18.033960855971742,0.34608560156693186
VT,2019-07-01,2019-09-30,-0.0028742569995823253,0.6185572778077554,0.35676235537089457,0.411857886399638,0.8237064637519911,1.0,0.9619047619047618,0.35013630490632075,0.9184835516853215,0.833429614233,0.0,0.11878457797456196,9.681,1.82,0.06,1.5196549071618037,76.01,0.0,11.878457797456196,-19.97257124795976,0.166570385767
VOO,2019-07-01,2019-09-30,0.01202842523550851,0.5736526220828668,0.4101993996494951,0.26929169495360944,0.784750648630483,1.0,1.0,0.48749499768051885,1.0,0.8265134546299999,0.0,0.12735485730129373,13.3717,1.19,0.03,2.617830106100796,994.36,0.0,12.735485730129373,-19.476775103229084,0.17348654537000002
Preference_Driven,2019-09-30,2019-12-31,0.07443737841765574,0.7549746633339384,0.2745254831958285,0.8588050610601521,0.8824489304407055,0.6419383979262032,0.9688977035310834,0.39814291059458223,0.6879461376815525,0.8835126823720781,0.0,0.10586123530304478,10.272457271007486,3.7950595648248124,0.054493058469271716,2.525834623123737,51.287398991844825,0.0,10.586123530304478,-16.57989716787459,0.11648731762792189
EqualWeight,2019-09-30,2019-12-31,0.07058377272586314,0.5767748728825451,0.2996188198009724,0.4610906940858083,0.8660483781179948,0.5534773728855655,0.8904195498546217,0.345817307322864,0.6431510490056456,0.8941142993747283,0.0,0.10946935681404113,12.316344058399622,2.0375597771651863,0.11629460448948528,2.799138204160233,67.07014999632955,0.0,10.946935681404115,-16.777906980279013,0.10588570062527171
MaxSharpe,2019-09-30,2019-12-31,0.051636141803474755,0.6051348672477854,0.3466368401362525,0.4056505096276425,0.914964740272991,1.0,0.9263067934007717,0.5064598483451593,0.5383766823274481,0.7958987705442484,0.0,0.09870775713994198,16.146026497398772,1.7925696020445518,0.08803340019689221,10.944379414113504,22.49851453246961,0.0,9.870775713994199,-11.95054411552595,0.2041012294557516
VT,2019-09-30,2019-12-31,0.09546661172462811,0.6132588286717578,0.29893075212970255,0.411857886399638,0.8238881462742003,1.0,0.9619047619047618,0.3655666144215399,0.9184835516853215,0.833429614233,0.0,0.11874460781967593,12.2603,1.82,0.06,1.593975331564987,76.01,0.0,11.874460781967592,-19.97257124795979,0.166570385767
VOO,2019-09-30,2019-12-31,0.09349802539672036,0.5657773534881931,0.33207568033746515,0.26929169495360944,0.7823556396229736,1.0,1.0,0.49497847826153474,1.0,0.8265134546299999,0.0,0.12788175928294582,14.96,1.19,0.03,2.632352122015915,994.36,0.0,12.788175928294581,-19.476775103229073,0.17348654537000002
Preference_Driven,2019-12-31,2020-03-31,-0.27887438065241454,0.7218418512734405,0.5564487778708308,0.8550392795115228,0.4935180954391837,0.5286187342461062,0.9592713708664669,0.40478257140740426,0.6477533358224505,0.8954866973055546,0.0,0.19142601900337958,-2.536459528168894,3.7784185761614193,0.06207379544265732,2.8404217684283415,47.21167134976909,0.0,19.142601900337954,-39.414535811917816,0.10451330269444542
EqualWeight,2019-12-31,2020-03-31,-0.22304563240992292,0.5512632532939488,0.6274803265039799,0.4551585643441967,0.4801614979685006,0.41507708458437786,0.9060446811057656,0.40372291074374334,0.6672460480471346,0.8905781106996066,0.0,0.19436447044692987,2.1783926325816845,2.011345695837005,0.10398981362920953,4.171201275783347,72.34395629068808,0.0,19.43644704469299,-36.17847999801041,0.10942188930039343
MaxSharpe,2019-12-31,2020-03-31,-0.12796999868443548,0.5286811846680798,0.7563833666288059,0.3401127125943149,0.44260750099282176,0.5996309012456618,0.9283808536299551,0.8756694510290435,0.7332714920756542,0.6018753653264854,0.0,0.2026263497815792,10.734573498054527,1.5029580769542774,0.08640007776641033,24.368891256676278,62.663804030613285,0.0,20.26263497815792,-32.95033385666698,0.39812463467351455
VT,2019-12-31,2020-03-31,-0.2173401565664148,0.6038101452291607,0.6111946449734952,0.411857886399638,0.48102378211994246,1.0,0.9619047619047618,0.3811883134726871,0.9184835516853215,0.833429614233,0.0,0.19417476793361266,1.0974,1.82,0.06,1.7904180132450331,76.01,0.0,19.417476793361267,-34.236215896949105,0.166570385767
VOO,2019-12-31,2020-03-31,-0.19284749734374562,0.5573770183359026,0.6713767498731893,0.26929169495360944,0.4236512207327694,1.0,1.0,0.5187814169602515,1.0,0.8265134546299999,0.0,0.20679673143879074,5.0921,1.19,0.03,3.0383433112582785,994.36,0.0,20.679673143879075,-33.992995068668826,0.17348654537000002
Preference_Driven,2020-03-31,2020-06-30,0.14505186266718506,0.6615981080870774,0.4497188379717594,0.7353401956382758,0.5185108564591807,0.421911942537322,0.9300517224096618,0.7494870855539775,0.7607956289244603,0.8068510343993586,0.0,0.18592761157898022,4.131103935748548,3.687570701201154,0.08508426860239127,8.030837771557449,54.75567737552028,0.0,18.592761157898018,-30.374140894449575,0.1931489656006414
EqualWeight,2020-03-31,2020-06-30,0.18616174280323383,0.5079814480557857,0.4883188991604543,0.42001614963610795,0.4088768068602049,0.4683890524530331,0.8799203300758907,0.2935335404404139,0.5759537875771426,0.8705405952138824,0.0,0.2100471024907549,7.1405627474931395,2.102486046444687,0.12456274006523615,2.1132265669705825,67.9634755438249,0.0,21.00471024907549,-34.40645033280049,0.1294594047861176
MaxSharpe,2020-03-31,2020-06-30,0.25131908676754633,0.3912909405047678,0.6187853667522908,0.15913512619467635,0.33740556870817373,0.23538527712962876,0.9833310506282252,0.4556388858699628,0.606457352675368,0.7425752265129326,0.0,0.22577077488420175,17.312397932211365,0.7032181226542746,0.043126797630272704,3.99354747210858,104.23110661588285,0.0,22.577077488420176,-30.987616317004406,0.2574247734870674
VT,2020-03-31,2020-06-30,0.20190145610042287,0.5806265072367417,0.4718196932001279,0.411857886399638,0.40079038172859305,1.0,0.9619047619047618,0.39391715453534176,0.9184835516853215,0.833429614233,0.0,0.2118261160197095,5.8542,1.82,0.06,1.920487549668874,76.01,0.0,21.18261160197095,-34.236215896949105,0.166570385767
VOO,2020-03-31,2020-06-30,0.20640997599382294,0.5342653961108393,0.533162500724393,0.26929169495360944,0.3412347438990627,1.0,1.0,0.5387740806222934,1.0,0.8265134546299999,0.0,0.22492835634220618,10.6368,1.19,0.03,3.328004635761589,994.36,0.0,22.49283563422062,-33.99299506866883,0.17348654537000002
Preference_Driven,2020-06-30,2020-09-30,0.0819661356894068,0.6688833119212576,0.43862791014808067,0.782569398374187,0.49920356776039954,0.3982943844585941,0.8608426654540473,0.652078532068342,0.7614913633039342,0.8567213038376961,0.0,0.1901752150927121,5.5320903675384985,4.6855285825883,0.13958640095493774,6.390902170605655,56.76449608524776,0.0,19.017521509271212,-30.6133305261991,0.1432786961623039
EqualWeight,2020-06-30,2020-09-30,0.07622314393315643,0.5060599808902305,0.4692123142643745,0.42093417546392925,0.40107148036488127,0.4814699706435851,0.8718327344681838,0.30736512454635545,0.5692889315446852,0.8702603851204227,0.0,0.21176427431972608,8.008953975518827,2.125232274498107,0.13093172160630515,2.2668824885291,68.76477915287998,0.0,21.17642743197261,-34.171023862411005,0.12973961487957728
MaxSharpe,2020-06-30,2020-09-30,0.12807026287677292,0.41162015433724386,0.6352837064839001,0.12269695851931811,0.27234145500396734,0.7577766321607582,0.9874601311173407,0.3018081921714804,0.49307744583260626,0.7262528912008237,0.0,0.24008487989912716,21.458167703898454,0.5421978596968667,0.039875146745094125,2.250670297520535,94.95391262619195,0.0,24.00848798991272,-32.14541673354964,0.27374710879917624
VT,2020-06-30,2020-09-30,0.08841298286129162,0.5771048746121341,0.4544470996223161,0.411857886399638,0.3836852158164128,1.0,0.9619047619047618,0.4028587092898521,0.9184835516853215,0.833429614233,0.0,0.21558925252038916,6.8132,1.82,0.06,1.9754129801324503,76.01,0.0,21.55892525203892,-34.236215896949126,0.166570385767
VOO,2020-06-30,2020-09-30,0.09332487229957809,0.5309741302358744,0.519597813807169,0.26929169495360944,0.32167534904910033,1.0,1.0,0.5525184205807221,1.0,0.8265134546299999,0.0,0.22923142320919793,12.0894,1.19,0.03,3.4574184105960266,994.36,0.0,22.923142320919794,-33.99299506866886,0.17348654537000002
Preference_Driven,2020-09-30,2020-12-31,0.14218606057996874,0.6647855217460362,0.37155729816678507,0.7869372544331439,0.5003148574902991,0.4614505915205548,0.8311635577746413,0.6538206481144848,0.719364994958819,0.8496602892046141,0.0,0.18993073135213417,7.509519285829063,5.029389415460452,0.1629586982524697,6.72669415115033,50.2589594141199,0.0,18.993073135213418,-29.97370851872951,0.15033971079538594
EqualWeight,2020-09-30,2020-12-31,0.15403617041656692,0.498633529174042,0.4157259993997491,0.42151792862138276,0.3710422952879673,0.47178473017044387,0.87389519573398,0.3419037175186972,0.5960644559385835,0.8662544429753181,0.0,0.21837069503664716,11.06331373831335,2.1172856756431653,0.12930753335949063,3.1888300628813813,71.06167338469692,0.0,21.83706950366472,-34.35021985540494,0.13374555702468194
MaxSharpe,2020-09-30,2020-12-31,0.10494024743330033,0.36681570894380594,0.5882126947214505,0.1177303756422374,0.1693480254090748,0.5537453837561124,0.9693079004428387,0.5638839558113679,0.6637115689871543,0.4771637577760388,0.0,0.26274343441000353,24.941518074195663,0.520250529963047,0.0541700284012645,12.175438993221942,98.54466513008617,0.0,26.274343441000354,-31.4304093039331,0.5228362422239612
VT,2020-09-30,2020-12-31,0.15994013006985708,0.5696872395121709,0.3998221879506516,0.411857886399638,0.3666126699580555,1.0,0.9619047619047618,0.40597742829672295,0.9184835516853215,0.833429614233,0.0,0.21934521260922776,9.7837,1.82,0.06,2.024298148148148,76.01,0.0,21.93452126092278,-34.23621589694909,0.166570385767
VOO,2020-09-30,2020-12-31,0.12491256579986021,0.5219252633102056,0.44997905917069225,0.26929169495360944,0.30337655143953013,1.0,1.0,0.5561472289516346,1.0,0.8265134546299999,0.0,0.23325715868330338,13.8193,1.19,0.03,3.5482309523809525,994.36,0.0,23.325715868330338,-33.99299506866885,0.17348654537000002
Preference_Driven,2020-12-31,2021-03-31,0.05345598684781283,0.6631029592337573,0.3079777576346596,0.7819317004300439,0.5375013065568488,0.5528882382522748,0.8047042152991802,0.6708459915689917,0.6634375731541186,0.8246980343941339,0.0,0.18174971255749325,10.710815303035472,5.272526188341668,0.18379543045189545,7.28771972006401,41.70041546130525,0.0,18.174971255749327,-28.960043266896562,0.1753019656058661
EqualWeight,2020-12-31,2021-03-31,0.06887722689922193,0.49118223841092795,0.37403108853404493,0.4014003052611192,0.3808191159106813,0.4850678092965245,0.8863162983237728,0.34682497433155157,0.6207221517234016,0.8617680745705952,0.0,0.21621979449965012,15.638980929582653,2.040548855856195,0.11952591507002881,3.250414400846622,76.3375765662573,0.0,21.621979449965014,-34.11077061399665,0.13823192542940474
MaxSharpe,2020-12-31,2021-03-31,0.00566198004348184,0.36563972942523587,0.5097478233970186,0.146350217908944,0.18006203830888545,0.549022558544958,0.9565842826142896,0.43307080029799794,0.5051257523150198,0.571353994803431,0.0,0.2603863515720452,25.764655722845028,0.6467216129396235,0.06418987744124696,10.688203625116735,52.899162048546366,0.0,26.03863515720452,-32.35505497955948,0.42864600519656904
VT,2020-12-31,2021-03-31,0.058190023652190614,0.5647711324532787,0.3383774155092661,0.411857886399638,0.37600190053788984,1.0,0.9619047619047618,0.40936617881892556,0.9184835516853215,0.833429614233,0.0,0.2172795818816642,12.9789,1.82,0.06,2.0600429894179895,76.01,0.0,21.727958188166422,-34.2362158969491,0.166570385767
VOO,2020-12-31,2021-03-31,0.06667425479389655,0.5188364226280363,0.40200522273157674,0.26929169495360944,0.31702131601051087,1.0,1.0,0.5585196027257839,1.0,0.8265134546299999,0.0,0.2302553104776876,17.7261,1.19,0.03,3.591242195767196,994.36,0.0,23.025531047768766,-33.99299506866882,0.17348654537000002
Preference_Driven,2021-03-31,2021-06-30,0.055331280918607506,0.6624195648268154,0.30612284406319973,0.791589281869559,0.5223962348381996,0.4957524449293904,0.8081388960226827,0.6637701522722221,0.692508512238668,0.8444544402097564,0.0,0.18507282833559607,11.867742385108293,5.295436796276775,0.1810906193821373,6.815966992487219,46.41933999701472,0.0,18.50728283355961,-29.52749603034963,0.15554555979024368
EqualWeight,2021-03-31,2021-06-30,0.0741226033056539,0.4951645447671112,0.36644168671546284,0.40955330778247234,0.3917290875820997,0.5068908879546625,0.8821818301447926,0.34485458521247586,0.5862736867781024,0.8640621095937384,0.0,0.21381960073193806,16.53790457754011,2.0665632082560443,0.12278180876097589,3.224066930712599,73.02812896576727,0.0,21.38196007319381,-33.46181312146334,0.1359378904062616
MaxSharpe,2021-03-31,2021-06-30,0.1091630962446335,0.4062910724755262,0.5012641506208162,0.17818652355613762,0.23488088757993275,0.7815480612108363,0.9394982878774782,0.4252846717685562,0.4512933786771342,0.6159562185706591,0.0,0.24832620473241476,26.976479754639612,0.787406247594572,0.07764509829648589,10.080476569960476,51.58550088340811,0.0,24.832620473241477,-31.726704963358713,0.3840437814293409
VT,2021-03-31,2021-06-30,0.07503562485895254,0.5652592528389495,0.3438183266375531,0.411857886399638,0.3737850092749442,1.0,0.9619047619047618,0.416368052965449,0.9184835516853215,0.833429614233,0.0,0.21776729795951227,14.7863,1.82,0.06,2.113867682119205,76.01,0.0,21.776729795951226,-34.2362158969491,0.166570385767
VOO,2021-03-31,2021-06-30,0.08700401542852476,0.5182387467729215,0.3925263607565492,0.26929169495360944,0.31746615939684386,1.0,1.0,0.5684139072600509,1.0,0.8265134546299999,0.0,0.23015744493269433,18.5575,1.19,0.03,3.704824370860927,994.36,0.0,23.01574449326944,-33.99299506866886,0.17348654537000002
Preference_Driven,2021-06-30,2021-09-30,0.006527433944092609,0.6685844438748576,0.32689393568990777,0.8040595455609771,0.5243954055212099,0.5263254266222437,0.7771918125429464,0.6568809325975464,0.6720509748768336,0.8460385347580452,0.0,0.1846330107853338,9.367737787544172,5.68885788671812,0.2054614476224296,6.564410546599994,43.89726156674566,0.0,18.46330107853338,-29.223855843705714,0.15396146524195475
EqualWeight,2021-06-30,2021-09-30,0.0013544233219708879,0.500237275668972,0.38298209660060156,0.4237444767884261,0.3798523308223284,0.48031318088067043,0.8951930609033198,0.3464952565983067,0.5871727568682842,0.8694359484387453,0.0,0.21643248721908775,13.372365008118948,2.1182555182971603,0.11253546453863553,3.0495217072665732,69.06091124799514,0.0,21.64324872190878,-34.1732437153575,0.13056405156125467
MaxSharpe,2021-06-30,2021-09-30,0.0015489595546802626,0.42484952692918826,0.5219569386112624,0.17841009953505238,0.22689015825678094,0.8913223017194176,0.9439700311436898,0.5122695552654463,0.5614990230692949,0.5886337895686049,0.0,0.2500841651835082,23.29500155484267,0.7883942298453963,0.07412360047434427,10.555297422233071,79.40667699829388,0.0,25.008416518350817,-31.456768483615328,0.41136621043139504
VT,2021-06-30,2021-09-30,-0.00863218172147584,0.5678577588205408,0.37187175524557964,0.411857886399638,0.36928857364909795,1.0,0.9619047619047618,0.4274592328284519,0.9184835516853215,0.833429614233,0.0,0.21875651379719846,12.5791,1.82,0.06,2.190347619047619,76.01,0.0,21.875651379719848,-34.23621589694909,0.166570385767
VOO,2021-06-30,2021-09-30,0.008638977334798348,0.5205606234010292,0.41731369729196743,0.26929169495360944,0.3122268224058319,1.0,1.0,0.584142687709624,1.0,0.8265134546299999,0.0,0.23131009907071698,15.8236,1.19,0.03,3.8697507936507938,994.36,0.0,23.131009907071697,-33.99299506866883,0.17348654537000002
