Year,Preference_Driven,EqualWeight,MaxSharpe,VT,VOO
2019,0.09945089770981941,0.0865691904473549,0.07459401496579665,0.09188978057780339,0.10637291944972183
2020,0.10548383361517177,0.14032634988096127,0.3548958981812751,0.1821018542876578,0.19417236259349435
2021,0.2213414012896826,0.24084665808855976,0.21397832673939887,0.19842250434682884,0.2971655796173547
2022,-0.0890232665098698,-0.11352978698523497,-0.2210658708319534,-0.1586900901687831,-0.16775232371537885
2023,0.15250696273399234,0.15342191199814237,0.05006791926669041,0.22586778224336967,0.26597848437800864
2024,0.1121987945918872,0.17143998827191598,0.2700341703936626,0.17323176502713578,0.25280081299034807
2025,0.18710490569590643,0.12774387936501297,0.08001532605771633,0.2269719659674967,0.18267279035143646
2026,0.11035252096631964,0.10173872386663563,0.0828246451166823,0.10006079983565819,0.09383169518404455
