Date,Preference_Driven,VOO
2021-04-01,0.011454070281429153,0.010595771371652019
2021-04-05,0.014445046773997385,0.014422986617673939
2021-04-06,-0.0008826182566484155,-0.0005620755145162581
2021-04-07,0.00012735080680124095,0.0012590372294472019
2021-04-08,0.0058474336259197734,0.0048699487863055335
2021-04-09,0.0064487338285079245,0.007189625589495874
2021-04-12,0.001133436251106712,0.00044943656666851517
2021-04-13,0.002507688938283792,0.0027216501488267486
2021-04-14,-0.00365330997027844,-0.0032151383056210348
2021-04-15,0.01028143094248155,0.010734105656554638
2021-04-16,0.003949235371786753,0.0035052864352351776
2021-04-19,-0.006458756302618607,-0.004926841066189902
2021-04-20,-0.006968806667611193,-0.007334644676555202
2021-04-21,0.010089988671961559,0.009394604887249525
2021-04-22,-0.010169278133044047,-0.009176585303994012
2021-04-23,0.012059479652846284,0.010660003742749335
2021-04-26,0.0019070096125443305,0.0021669448541838943
2021-04-27,-0.0014091854189509647,-0.0003124923691240067
2021-04-28,-0.0033318911647155724,-0.0004692267051659149
2021-04-29,0.005182531918167754,0.006674281722191866
2021-04-30,-0.006597373548339181,-0.006603972654156465
2021-05-03,0.002129238566896463,0.002268307631628552
2021-05-04,-0.005057306409390461,-0.006087049038251191
2021-05-05,-0.00019384363807322148,0.00018321262829057439
2021-05-06,0.0077224502796662264,0.00813766147050421
2021-05-07,0.006771941592865894,0.0071377823630109916
2021-05-10,-0.010332413899093097,-0.009793386066885623
2021-05-11,-0.006899811379657251,-0.008770705720065552
2021-05-12,-0.0220736061863376,-0.021346388373622793
2021-05-13,0.012262067419208166,0.011885581657175681
2021-05-14,0.015280859561074545,0.01535142334915851
2021-05-17,-0.002508242087723245,-0.0024022381749528865
2021-05-18,-0.008475262541992046,-0.008638221015985104
2021-05-19,-0.0020631792283614557,-0.0026405013603605365
2021-05-20,0.011528822264502737,0.01066909889219736
2021-05-21,-0.0013996984678521954,-0.0007598591749411465
2021-05-24,0.009830490805478887,0.010092822973084337
2021-05-25,-0.0025989460006716316,-0.0021022666476365748
2021-05-26,0.0015716463391901138,0.0018205578907406483
2021-05-27,0.0012272942012884424,0.0004411460540569845
2021-05-28,0.002082930865991717,0.0019463949214630905
2021-06-01,-0.0010455701704456643,-0.0007770625068062031
2021-06-02,0.001905519982727233,0.0016846191182524617
2021-06-03,-0.004876985423619518,-0.0038033531582586377
2021-06-04,0.009701683962499841,0.009064577485218717
2021-06-07,-0.0008354313387363809,-0.0008495122390923537
2021-06-08,0.0004519526105899452,0.00015459577089815824
2021-06-09,-0.0017183946736268664,-0.0015712978178774595
2021-06-10,0.005818108675003675,0.004618073766579522
2021-06-11,0.002696327391365605,0.0017460571687699655
2021-06-14,0.001807895017720762,0.0025124401663432216
2021-06-15,-0.003017972311043793,-0.0020970012680731065
2021-06-16,-0.005516774879406338,-0.005483547635454222
2021-06-17,-0.000462048151609595,-0.00036066661594291727
2021-06-18,-0.01250058720997218,-0.01327438039009321
2021-06-21,0.013412353148054869,0.014001393084847269
2021-06-22,0.005834569368339571,0.005306863436432829
2021-06-23,-0.0016004459455132736,-0.0010760941235080645
2021-06-24,0.0061165645263006945,0.005720549063748637
2021-06-25,0.004037893602405785,0.0036984064525367177
2021-06-28,0.002297619633193016,0.002083801832686083
2021-06-29,0.0007291839677433743,0.000440263213735248
2021-06-30,0.0015512521030894622,0.0009157798260259753
2021-07-01,0.003704827612134487,0.005641215100667285
2021-07-02,0.006474831746048971,0.007606149463800005
2021-07-06,-0.002129514678817812,-0.0018809167228667212
2021-07-07,0.0032617285479488614,0.003442124955323811
2021-07-08,-0.00805841789553583,-0.007962553254691751
2021-07-09,0.011159016401455224,0.010550558555587619
2021-07-12,0.0025448067699588963,0.0036217089770462785
2021-07-13,-0.003496272114076771,-0.003384771058309477
2021-07-14,0.001268056907352122,0.0013735471618918638
2021-07-15,-0.002032697119622018,-0.0032168921127497807
2021-07-16,-0.007303470304217651,-0.007780464312654112
2021-07-19,-0.01438145611295718,-0.014951954558418135
2021-07-20,0.014443663283172592,0.01412948139703274
2021-07-21,0.007486964434262867,0.008404750380611947
2021-07-22,0.0002456625532987646,0.0021275769503230624
2021-07-23,0.011235469472500047,0.00999047217281368
2021-07-26,0.001885750812871212,0.002546881159008141
2021-07-27,-0.004952162903804624,-0.0044398176537417955
2021-07-28,0.0003608009855957217,-0.0005450499791002095
2021-07-29,0.003717598781386711,0.004313303800102419
2021-07-30,-0.004884184105297385,-0.004886965048291225
2021-08-02,-0.0018603488735542185,-0.0020339337343028285
2021-08-03,0.00853552693245705,0.008077625611925043
2021-08-04,-0.005734840594040415,-0.004783128776029821
2021-08-05,0.006826562140509251,0.00624304829786726
2021-08-06,0.00017458616066767807,0.001723478765207176
2021-08-09,-0.00029092436699993394,-0.0009584009203474908
2021-08-10,0.0015696774845300968,0.00125471835253399
2021-08-11,0.0018926236824912124,0.002407735379608811
2021-08-12,0.0031293271619392995,0.0029172509081580866
2021-08-13,0.0023466854947765017,0.0019795985670763017
2021-08-16,0.0026085419197858788,0.0023907117430748137
2021-08-17,-0.007304809357466625,-0.006594664369036662
2021-08-18,-0.011562332590212377,-0.01075386426365843
2021-08-19,0.0019111949400780317,0.00141130788503685
2021-08-20,0.007948728551834972,0.007912749356723925
2021-08-23,0.009265352510583203,0.008856709287436537
2021-08-24,0.0007207953734920558,0.0015805044953192127
2021-08-25,0.0016864199588833007,0.0018455061319004873
2021-08-26,-0.005489937012593971,-0.005840659488538624
2021-08-27,0.008836770359883905,0.008872974008514722
2021-08-30,0.004413363024226546,0.0045910681149052834
2021-08-31,-0.0006962849776954939,-0.0017077232820496002
2021-09-01,-0.0004547810395853168,0.001060132183239526
2021-09-02,0.0029231145558378914,0.00298442412516553
2021-09-03,0.0011482856140349717,-0.0003841408835318916
2021-09-07,-0.00562101155662007,-0.003696649978095934
2021-09-08,-0.0010329369495191364,-0.0009636956298981758
2021-09-09,-0.004239636349472398,-0.004485960311008674
2021-09-10,-0.006750699842834118,-0.0077283529517522265
2021-09-13,0.0015095887149273238,0.0023439643237657126
2021-09-14,-0.004312481207166119,-0.005188389820151906
2021-09-15,0.008074323161107566,0.00834950198422546
2021-09-16,-0.002421202469973105,-0.0017240614881686156
2021-09-17,-0.009005589611078623,-0.00980289492957509
2021-09-20,-0.016092222429421613,-0.01633552383474146
2021-09-21,-0.0008908908853898278,-0.0009741166551595626
2021-09-22,0.009540094876099747,0.009649092009141658
2021-09-23,0.011801951345758788,0.012082119139745107
2021-09-24,0.0016131690383586418,0.0016634507790205255
2021-09-27,-0.0014293799177084174,-0.0028330139538342847
2021-09-28,-0.02067203195052099,-0.0199851970984265
2021-09-29,0.0017961809557505148,0.0015744750878989855
2021-09-30,-0.011168920272844819,-0.012666955725150975
2021-10-01,0.01194562100251644,0.011967261831059117
2021-10-04,-0.012553935939778915,-0.012301869400922927
2021-10-05,0.009544011032194622,0.009715766567565343
2021-10-06,0.004154025659384386,0.004446714268631302
2021-10-07,0.008595166613060324,0.00860406668408209
2021-10-08,-0.002052486907597184,-0.001884688152090086
2021-10-11,-0.006188233100025875,-0.007279667453706007
2021-10-12,-0.002602511077686165,-0.002002233721370539
2021-10-13,0.004718905643905914,0.0032098541665646074
2021-10-14,0.016382588416326095,0.016798324480866267
2021-10-15,0.006405799429674986,0.007793375110903611
2021-10-18,0.0031962149734252603,0.003049324077747162
2021-10-19,0.007976270998961565,0.007782522322365315
2021-10-20,0.003764921457220449,0.0038852133968247937
2021-10-21,0.0016311751312288792,0.002452132083924141
2021-10-22,-0.0018054633518097107,-0.0010072775058115324
2021-10-25,0.0052484464534824585,0.005185027495564487
2021-10-26,-0.0002746790658072483,0.0009549666702404203
2021-10-27,-0.006072568555682257,-0.004341912143932092
2021-10-28,0.009275621363772047,0.009776409489576476
2021-10-29,0.0020046418152271706,0.0017797528602592205
2021-11-01,0.001489975574870295,0.0021082027727528097
2021-11-02,0.004687953074600593,0.0038765440801533657
2021-11-03,0.006261272141507846,0.006028128403926303
2021-11-04,0.004164052598460932,0.004681058458252174
2021-11-05,0.003764461257421337,0.003401203436243838
2021-11-08,0.0005966220255785526,0.0012070669769108644
2021-11-09,-0.0034737067647289347,-0.003501475740018023
2021-11-10,-0.007369231524442999,-0.008051712913356157
2021-11-11,0.0013344962129130168,0.0003284221994159786
2021-11-12,0.007630328687075272,0.00743433540733851
2021-11-15,0.00014566130388837806,0.00046572181348514263
2021-11-16,0.004959749182775264,0.0038158533358452207
2021-11-17,-0.0027653990721900447,-0.00241082072575316
2021-11-18,0.002264812930022719,0.0034621760275987956
2021-11-19,-0.0015496344102234885,-0.0018755498529579029
2021-11-22,-0.00395375250535106,-0.002644555741599053
2021-11-23,0.0002362701585900685,0.0013024595121686744
2021-11-24,0.0018306145952607267,0.002462446536949603
2021-11-26,-0.019815869770072395,-0.02175970546463446
2021-11-29,0.01124091960917717,0.012081267248968519
2021-11-30,-0.017858354364243344,-0.019146148309781008
2021-12-01,-0.012690852671934594,-0.011501932526657321
2021-12-02,0.013709144692103025,0.015256725637982749
2021-12-03,-0.008100382041184906,-0.00884522174094049
2021-12-06,0.010791185453751196,0.0119469888103787
2021-12-07,0.020088230854436163,0.02055396798138398
2021-12-08,0.0026719868999347087,0.002810744112097696
2021-12-09,-0.007506596371419616,-0.006810407753424452
2021-12-10,0.009797909467568467,0.009539022663626273
2021-12-13,-0.008530408826955594,-0.008871317792374933
2021-12-14,-0.006829431057825276,-0.0068065165042012765
2021-12-15,0.01618395751266295,0.015630501357001503
2021-12-16,-0.007949960144983238,-0.00903526694922241
2021-12-17,-0.008096180801140097,-0.010376591577926253
2021-12-20,-0.00963553801236694,-0.010815647096927838
2021-12-21,0.01644387025761871,0.017747052827803422
2021-12-22,0.008771381717202775,0.010101256404820624
2021-12-23,0.0066634870436395495,0.0061630008720658935
2021-12-27,0.013822915036934225,0.014261137106172717
2021-12-28,-0.0011399875987837538,-0.0007519338901379458
2021-12-29,0.0011830975143557244,0.0012086453429314137
2021-12-30,-0.0028883000540923963,-0.0028244523716688397
2021-12-31,-0.0019132994809458962,-0.0027411643316680445
2022-01-03,0.005671973985039432,0.006138617377819733
2022-01-04,-0.0047646764637102774,-0.0004096342247731366
2022-01-05,-0.025291450778923943,-0.019154166114427662
2022-01-06,-0.0016377153931554766,-0.0013468122518413006
2022-01-07,-0.006790151271697298,-0.0034646050798218253
2022-01-10,-0.0007579197892692662,-0.001306468510112735
2022-01-11,0.009987811050147156,0.008761197794149744
2022-01-12,0.0027858537159732304,0.0029875147471305485
2022-01-13,-0.019149767614083373,-0.013785209325172354
2022-01-14,0.0032862395279202356,0.0003044782299583826
2022-01-18,-0.02044363804313507,-0.0175316662713475
2022-01-19,-0.011457554867219995,-0.010506658093693333
2022-01-20,-0.01329727961974644,-0.011003023679829638
2022-01-21,-0.020949804656412767,-0.019646762909386828
2022-01-24,0.0057141502250632244,0.004171894187855685
2022-01-25,-0.016808838411704538,-0.012142252529589115
2022-01-26,-0.0008762920055328911,-0.0022529190746986005
2022-01-27,-0.0071071832247420795,-0.005068549987930271
2022-01-28,0.032133786102851336,0.024512238327270897
2022-01-31,0.02249701034007745,0.018288892740949025
2022-02-01,0.005980051595003426,0.0065265056421519585
2022-02-02,0.0070906148876431745,0.009534289961511622
2022-02-03,-0.027441615132611223,-0.023241913227577293
2022-02-04,0.005764225012438684,0.004700734171234844
2022-02-07,-0.004516961776877775,-0.003296923382623884
2022-02-08,0.01008889120164597,0.008099084658822697
2022-02-09,0.016602172818129365,0.01466860102666745
2022-02-10,-0.020786263382371925,-0.017571507969085465
2022-02-11,-0.024039147765269143,-0.019942995786901174
2022-02-14,-0.0017503231218786537,-0.0032597094370322433
2022-02-15,0.020277854706556672,0.01605489380118108
2022-02-16,-0.0003766010351061937,0.0011947601403341501
2022-02-17,-0.024380205153073847,-0.021262208865514776
2022-02-18,-0.007484508696060449,-0.006395194579695618
2022-02-22,-0.011280451504507093,-0.010944519125104635
2022-02-23,-0.02156362989719281,-0.018003359089418525
2022-02-24,0.022532377179038807,0.015368270213094393
2022-02-25,0.01903652688833959,0.021840096256136476
2022-02-28,-0.0010070847919140431,-0.002510238100171036
2022-03-01,-0.01729384337766812,-0.014998872973119526
2022-03-02,0.019758843575484075,0.018363957433072953
2022-03-03,-0.009026494704262297,-0.005017366163552306
2022-03-04,-0.01275288849609196,-0.00808828477331236
2022-03-07,-0.03267493283972941,-0.029521439327114485
2022-03-08,-0.006369589789863354,-0.00754636066790626
2022-03-09,0.0325659613415765,0.026652634919386298
2022-03-10,-0.011196059917507465,-0.004454092547374167
2022-03-11,-0.015282016431994313,-0.012757384704208174
2022-03-14,-0.011124344195478227,-0.00730242776133827
2022-03-15,0.026871002872432714,0.021938800809427228
2022-03-16,0.027293710933320958,0.022361007551127132
2022-03-17,0.010630102789814327,0.012234411449722815
2022-03-18,0.015191575185586637,0.011050623781916569
2022-03-21,-0.0017439808751497467,4.88278545103249e-05
2022-03-22,0.013859083563594023,0.011612469471221631
2022-03-23,-0.01429241221319797,-0.012877992351445489
2022-03-24,0.01837207433727441,0.014864293545469032
2022-03-25,0.002212647839050058,0.005072409504614628
2022-03-28,0.009393156833209616,0.0068969444657447365
2022-03-29,0.01755902737316172,0.012649658328903968
2022-03-30,-0.009731876264532702,-0.00622246787502867
2022-03-31,-0.014625979149455817,-0.015368084873593313
2022-04-01,0.003501880077063868,0.002770027666793018
2022-04-04,0.00972479581200103,0.008479009772177193
2022-04-05,-0.012586728579934082,-0.012361405243587087
2022-04-06,-0.011137704873919387,-0.010128924571372155
2022-04-07,0.004094494104030355,0.005043153896925334
2022-04-08,-0.004388369549500082,-0.00242397407614936
2022-04-11,-0.015648898767959322,-0.017325792121446026
2022-04-12,-0.003924619140400898,-0.003659693803726549
2022-04-13,0.012270903061229266,0.011292613585076161
2022-04-14,-0.013279196588874043,-0.012147954134633987
2022-04-18,-0.0012624562715432663,0.00017372348377664437
2022-04-19,0.016809429509840393,0.01597151333367175
2022-04-20,-0.000593940176996877,-0.0007579112569621183
2022-04-21,-0.014715961516295662,-0.014827379347788994
2022-04-22,-0.025940107998914753,-0.027293815831858415
2022-04-25,0.007063029981183933,0.00546393464706596
2022-04-26,-0.028278341436712706,-0.02859325162253512
2022-04-27,0.002062720273290486,0.002587892597470942
2022-04-28,0.02483770380088357,0.02505686389147943
2022-04-29,-0.036033183482677165,-0.03672978377188896
2022-05-02,0.008042510447740537,0.00628443684177693
2022-05-03,0.003522113857436171,0.004329792079546424
2022-05-04,0.031155749682172787,0.030334739431478353
2022-05-05,-0.03695008300218068,-0.03512208846943965
2022-05-06,-0.005801483515844464,-0.006281213406107433
2022-05-09,-0.029474022811338912,-0.03226680515920033
2022-05-10,0.0018725129043430048,0.0025690750932070294
2022-05-11,-0.018232687297157102,-0.016110553849695175
2022-05-12,0.0015998641999608765,-0.0007758625245413153
2022-05-13,0.02421609760135599,0.02359657455430586
2022-05-16,-0.004582840575625725,-0.0035758188403582913
2022-05-17,0.02084210617610398,0.020008628864015998
2022-05-18,-0.03888271483325239,-0.039605536944571695
2022-05-19,-0.007636272629695262,-0.006688079838515715
2022-05-20,0.0012131309036362836,0.0002512745953526796
2022-05-23,0.01610209362776458,0.018965653468131505
2022-05-24,-0.008136268246621082,-0.007209177085431562
2022-05-25,0.01081218278839571,0.008338201070140494
2022-05-26,0.020320936504136446,0.019879556628028094
2022-05-27,0.025096307367042228,0.02507656238431455
2022-05-31,-0.005700158180914494,-0.005552797042211344
2022-06-01,-0.008167582595676537,-0.008375193263538527
2022-06-02,0.019586504643029648,0.018990440036527723
2022-06-03,-0.015912726784463316,-0.016186394567109574
2022-06-06,0.002452210070168848,0.002728727034020606
2022-06-07,0.009432374824454248,0.009776372034985714
2022-06-08,-0.01137195279254557,-0.010937667863653577
2022-06-09,-0.02284878206148111,-0.023519053798255474
2022-06-10,-0.029257799361027282,-0.02934168901187051
2022-06-13,-0.037366309185146385,-0.03854631851269663
2022-06-14,-0.002685959253907866,-0.0024965985124023593
2022-06-15,0.014138571770236343,0.014318852241224755
2022-06-16,-0.032384326410530996,-0.032852986800867234
2022-06-17,0.0032893373151329456,0.0026106072042746398
2022-06-21,0.024523027647214327,0.024500625578213864
2022-06-22,-0.002476002705588809,-0.0021085662300540653
2022-06-23,0.010909804121652612,0.010506907181719205
2022-06-24,0.03189072464620564,0.031134272580959355
2022-06-27,-0.004929028277335368,-0.0037500506259977584
2022-06-28,-0.02130514186502983,-0.021608779803970246
2022-06-29,-0.001371951260151061,0.0004924406445490082
2022-06-30,-0.007871239476684734,-0.007894234005513145
2022-07-01,0.01018329766579782,0.01026303083113933
2022-07-05,-0.005433777777302166,0.0017692473987047652
2022-07-06,0.0044386366389669064,0.0036174470213634624
2022-07-07,0.007188627508180339,0.014674052948421945
2022-07-08,0.00013313517920560225,-0.000587739057187675
2022-07-11,-0.004235598848837974,-0.011307338595937466
2022-07-12,-0.007724525417932062,-0.009228311408319811
2022-07-13,-0.00686930947067987,-0.004657547150891839
2022-07-14,-0.003713729436758492,-0.002640742313662514
2022-07-15,0.016748935599543897,0.018909726920661507
2022-07-18,-0.013461290382157808,-0.008276634194832821
2022-07-19,0.01743443972710737,0.02714476034712221
2022-07-20,-0.0052379010494790655,0.0064058917740268395
2022-07-21,0.007830188462066713,0.010112310208434172
2022-07-22,-0.003114697919547482,-0.009110750235598597
2022-07-25,0.004508593320026105,0.0009908567121390544
2022-07-26,-0.000379260432268735,-0.011990877805360567
2022-07-27,0.011067306699572683,0.02619359633221907
2022-07-28,0.008405738347390576,0.012640146219484283
2022-07-29,0.001597017877357284,0.014652628790066347
2022-08-01,-0.0006972225416008621,-0.0030098228513978365
2022-08-02,-0.006435230489980756,-0.006461113703835841
2022-08-03,0.009960185595831396,0.015618069480059171
2022-08-04,-0.003858859576180289,-0.0007871152378615687
2022-08-05,0.000390970946951405,-0.002074696515598995
2022-08-08,0.0011944403412146136,-0.000894950351523538
2022-08-09,-0.002083442291254511,-0.003951163621036313
2022-08-10,0.013709328602912518,0.020944566878743798
2022-08-11,-0.0024649778996187147,0.0
2022-08-12,0.013386154727560811,0.01712190216892262
2022-08-15,0.004656671125376374,0.004278319885791193
2022-08-16,0.0030918129317844866,0.0017494976970688914
2022-08-17,-0.005782346384695642,-0.006834581481011903
2022-08-18,0.0012235248521142708,0.0030842815381819655
2022-08-19,-0.0034106065176045665,-0.013797566963003938
2022-08-22,-0.015365477476709532,-0.021075953551638493
2022-08-23,-0.007135480046421935,-0.002368792110929996
2022-08-24,0.0011791794553121702,0.003033830488756273
2022-08-25,0.010324542279860606,0.014571709439434644
2022-08-26,-0.02855232648035928,-0.03427259567096441
2022-08-29,-0.006076352934416673,-0.00660393935535919
2022-08-30,-0.00894871557403398,-0.010863407595084307
2022-08-31,-0.0071624796449849554,-0.007868057856015853
2022-09-01,0.009057337038662292,0.00308394767289788
2022-09-02,-0.011983082648059404,-0.010486719179369275
2022-09-06,-0.0020516728259120146,-0.00335679906788533
2022-09-07,0.016098299184285746,0.01792660058261597
2022-09-08,0.010035874932075445,0.006535784279585899
2022-09-09,0.01067474127759761,0.015431787203794789
2022-09-12,0.005427749774489907,0.010996641015992736
2022-09-13,-0.03608752506566119,-0.0436141202005057
2022-09-14,0.0007733252817199033,0.0037359881511807025
2022-09-15,-0.002985653652662166,-0.011165537384370094
2022-09-16,-0.001220162369573195,-0.007862057227985053
2022-09-19,0.0024630408652936767,0.007671387504276206
2022-09-20,-0.010174708379606899,-0.011266255787472423
2022-09-21,-0.013491758718814624,-0.017599803703997274
2022-09-22,-3.7533540297671805e-05,-0.008440643131305547
2022-09-23,-0.011824152266250559,-0.016619835457308385
2022-09-26,-0.0083911747057684,-0.009687119823088342
2022-09-27,-0.00574863543216149,-0.0028246207912844268
2022-09-28,0.01899798085286962,0.019642692402915163
2022-09-29,-0.0131487966347241,-0.020852959469060073
2022-09-30,-0.013711532352461062,-0.015237918314627064
2022-10-03,0.02345663054712062,0.026439283374715572
2022-10-04,0.026118442251008036,0.03035782624151695
2022-10-05,0.0005117499522921364,-0.0017282143572984188
2022-10-06,-0.011806078753079095,-0.01053049508854964
2022-10-07,-0.023135933433872508,-0.02807905425911561
2022-10-10,-0.0062376008797938014,-0.0074700800583473725
2022-10-11,-0.0007984505236819412,-0.006589353727480152
2022-10-12,-0.0027335016262627428,-0.0031034654958307373
2022-10-13,0.025415754829546104,0.02618738658669728
2022-10-14,-0.015034209089733127,-0.022514981067012774
2022-10-17,0.01958982460365072,0.02540697212814691
2022-10-18,0.009561422365769017,0.011780378496714317
2022-10-19,-0.01160863494017937,-0.006921474423910112
2022-10-20,-0.00894087963896742,-0.008210161969999574
2022-10-21,0.022572989470058313,0.024030287491776825
2022-10-24,0.017030917598863413,0.012183455589521275
2022-10-25,0.011292229319589502,0.016260361008396673
2022-10-26,0.0030178858173910794,-0.007462962476314949
2022-10-27,-0.003813894310641723,-0.005354387759489931
2022-10-28,0.0207568610031285,0.023336888056332716
