Year,Preference_Driven,EqualWeight,MaxSharpe,VT,VOO
2019,0.07049440345274305,0.08678930875817192,0.06969663404748583,0.09188978057780339,0.10637291944972183
2020,0.01908777888717772,0.14022800218604958,0.3549673088797789,0.1821018542876578,0.19417236259349435
2021,0.22873835192974545,0.24084993023007062,0.2140101030353161,0.19842250434682884,0.2971655796173547
2022,-0.040986267991958925,-0.1124172695192921,-0.21121440746291975,-0.1586900901687831,-0.16775232371537885
2023,0.10907074186299837,0.15354364488938654,0.050063406488856765,0.22586778224336967,0.26597848437800864
2024,0.17141935516353457,0.17149493129632098,0.27001082800502196,0.17323176502713578,0.25280081299034807
2025,0.05821699208480924,0.1285582988677667,0.08115633498824115,0.2269719659674967,0.18267279035143646
2026,0.07430894513629083,0.10329537697306534,0.08846988428672686,0.10006079983565819,0.09383169518404455
