Strategy,Rebalance_Date,Evaluation_Date,Forward_Period_Return,Preference_Score,Score_Return_CAGR,Score_Return_Div,Score_Risk_Vol,Score_Risk_MaxDD,Score_Cost,Score_Liq_Volume,Score_Liq_AUM,Score_Div_Score,Score_FinBERT,Portfolio_Volatility,Raw_Return_CAGR_%,Raw_Dividend_Yield_%,Raw_Expense_Ratio_%,Raw_Liquidity_Volume_M,Raw_Liquidity_AUM_B,Raw_FinBERT_Score,Raw_Portfolio_Volatility_%,Raw_Portfolio_MaxDD_%,Raw_Sector_HHI
Preference_Driven,2019-07-01,2019-09-30,0.03184918967296624,0.7276196983399486,0.38932757453775535,0.535640979363545,0.9220949092103947,0.7820356640849031,0.8499208096185991,0.428796509221098,0.49020699283173197,0.8800724159388209,0.0,0.09713911997371315,11.930159847848543,2.366997487807505,0.14818736242535313,2.2862112460771415,17.30078271807245,0.0,9.713911997371316,-12.27604794378153,0.11992758406117904
EqualWeight,2019-07-01,2019-09-30,0.015192824473739819,0.637574187588808,0.3874842303595163,0.4085373466130132,0.8453074496336546,0.5011076627460093,0.8944014333191015,0.3228781386752163,0.6327914782037645,0.8787304786724385,0.0,0.11403236108059599,11.802846848964148,1.8053265346829053,0.11315887126120752,3.230382451940962,61.6280493009204,0.0,11.4032361080596,-17.62427407399186,0.1212695213275615
MaxSharpe,2019-07-01,2019-09-30,0.01730682415588536,0.5781087339283086,0.460530817593941,0.24602618086355207,0.7721693079701784,0.4251415096684221,0.8947605877853475,0.6028168881768803,0.6017030442152489,0.6539208937492418,0.0,0.13012275224656075,16.847905817804854,1.0871896932360365,0.11287603711903865,15.72279598738648,56.99803139880115,0.0,13.012275224656078,-18.03412913185117,0.3460791062507582
VT,2019-07-01,2019-09-30,-0.0028742569995823253,0.7605810552746739,0.35676235537089457,0.411857886399638,0.8237064637519911,1.0,0.9619047619047618,0.35013630490632075,0.9184835516853215,0.833429614233,0.0,0.11878457797456196,9.681,1.82,0.06,1.5196549071618037,76.01,0.0,11.878457797456196,-19.97257124795976,0.16657038576700003
VOO,2019-07-01,2019-09-30,0.01202842523550851,0.7504820132605486,0.4101993996494951,0.26929169495360944,0.784750648630483,1.0,1.0,0.48749499768051885,1.0,0.82651345463,0.0,0.12735485730129373,13.3717,1.19,0.03,2.617830106100796,994.36,0.0,12.735485730129373,-19.476775103229084,0.17348654537
Preference_Driven,2019-09-30,2019-12-31,0.037670020433835605,0.7513963305745672,0.3014363025529749,0.5413267865849204,0.9362789276613497,0.8904096727431579,0.8603287975772986,0.4378404804267615,0.49087785196072986,0.890935176737774,0.0,0.09401863591450307,12.464380528861252,2.392123069918763,0.13999107190787713,2.356661452199706,18.173753141182765,0.0,9.401863591450308,-11.940921046246308,0.10906482326222601
EqualWeight,2019-09-30,2019-12-31,0.0708376561230879,0.6564774993944797,0.2998330223022003,0.4608191702716785,0.866198831804074,0.5546516356986099,0.8900982515569402,0.34293005007032634,0.6394740462722857,0.8942256810502907,0.0,0.10943625700310372,12.33379114680302,2.0363599134305472,0.11654762689890952,2.7614094973769254,62.44416636784786,0.0,10.943625700310374,-16.76097453499113,0.1057743189497094
MaxSharpe,2019-09-30,2019-12-31,0.05163539322491806,0.7614611202041668,0.3466374975279477,0.4056430600818134,0.9149641555650416,1.0,0.9263048966850345,0.5064592379506663,0.5383679132051216,0.7959006956883052,0.0,0.09870788577569084,16.146080042856717,1.7925366825015332,0.08803489386053534,10.944203170842046,22.49781181453543,0.0,9.870788577569083,-11.950578351738494,0.2040993043116948
VT,2019-09-30,2019-12-31,0.09546661172462811,0.7566226105022058,0.29893075212970255,0.411857886399638,0.8238881462742003,1.0,0.9619047619047618,0.3655666144215399,0.9184835516853215,0.833429614233,0.0,0.11874460781967593,12.2603,1.82,0.06,1.593975331564987,76.01,0.0,11.874460781967592,-19.97257124795979,0.16657038576700003
VOO,2019-09-30,2019-12-31,0.09349802539672036,0.7438608524167244,0.33207568033746515,0.26929169495360944,0.7823556396229736,1.0,1.0,0.49497847826153474,1.0,0.82651345463,0.0,0.12788175928294582,14.96,1.19,0.03,2.632352122015915,994.36,0.0,12.788175928294581,-19.476775103229073,0.17348654537
