Strategy,Cumulative_Return_%,CAGR_%,Arithmetic_Annual_Return_%,Annualized_Volatility_%,Sharpe,Max_Drawdown_%,Total_Contributed,Ending_Value,Net_Profit,Profit_on_Contributed_%,Capital_Gain_Ending_Value,Dividend_Cash,Total_Wealth,Capital_Gain_Return_%,Dividend_Income_Return_%,Total_Wealth_Return_%
Preference_Driven,61.572006729820195,18.08821832443752,17.19671711992216,10.38085630900628,1.2712551572911068,-10.935923735186403,1200000.0,1566101.894738808,366101.89473880804,30.508491228234004,1487055.7231554103,79046.17158339785,1566101.894738808,23.921310262950854,6.587180965283154,30.508491228234004
EqualWeight,59.85243536757323,17.65117275501298,17.050550883212757,12.376894317537534,1.0544285624803855,-15.691371570148306,1200000.0,1577267.6581874688,377267.65818746877,31.4389715156224,1528732.3164750345,48535.341712434245,1577267.6581874688,27.394359706252875,4.0446118093695205,31.4389715156224
MaxSharpe,45.694906047521066,13.93037350890789,14.056911170682257,14.076916311701096,0.7144257270551997,-20.190511296162505,1200000.0,1451053.5647248456,251053.56472484558,20.92113039373713,1411887.4980806739,39166.066644171726,1451053.5647248456,17.65729150672282,3.2638388870143107,20.92113039373713
VT,76.94773085196725,21.867376633875946,20.810393457291152,14.128028451573686,1.1898612403642692,-16.052564050227137,1200000.0,1700384.2645661917,500384.2645661917,41.69868871384931,1660590.2187473506,39794.04581884118,1700384.2645661917,38.382518228945884,3.3161704849034317,41.69868871384931
VOO,79.7023058296522,22.52148687571418,21.43045130533813,14.713289299664883,1.184674001192591,-18.372794982301688,1200000.0,1688766.8852833135,488766.88528331346,40.73057377360946,1662437.143118336,26329.742164977266,1688766.8852833135,38.53642859319468,2.1941451804147722,40.73057377360946
