Strategy,Cumulative_Return_%,CAGR_%,Arithmetic_Annual_Return_%,Annualized_Volatility_%,Sharpe,Max_Drawdown_%,Total_Contributed,Ending_Value,Net_Profit,Profit_on_Contributed_%,Capital_Gain_Ending_Value,Dividend_Cash,Total_Wealth,Capital_Gain_Return_%,Dividend_Income_Return_%,Total_Wealth_Return_%
Preference_Driven,56.55971623151592,9.600738949145327,9.709953522246947,10.163087442121972,0.5618325685737438,-12.96174236616865,1000000.0,1565597.1623151607,565597.1623151607,56.55971623151608,1338910.7025501481,226686.45976501255,1565597.1623151607,33.89107025501481,22.668645976501256,56.55971623151608
EqualWeight,70.33740767781018,11.50763004463322,11.838091144827976,13.530917575448797,0.5792726990702994,-18.010285121253677,1000000.0,1703374.076778097,703374.0767780971,70.33740767780971,1571334.3764190201,132039.70035907696,1703374.076778097,57.133437641902006,13.203970035907698,70.33740767780971
MaxSharpe,85.97391397070606,13.528500504046859,13.805715003909036,14.695106158769411,0.6672775887404804,-18.729611526702694,1000000.0,1859739.1397070582,859739.1397070582,85.97391397070582,1703516.4963301786,156222.64337687963,1859739.1397070582,70.35164963301786,15.622264337687962,85.97391397070582
VT,75.37012051730758,12.173609825822474,12.734877491342475,15.599570590309748,0.5599434574672503,-24.7386523127227,1000000.0,1753701.2051730775,753701.2051730775,75.37012051730775,1654481.6075193787,99219.5976536989,1753701.2051730775,65.44816075193786,9.921959765369891,75.37012051730775
VOO,93.63903616007761,14.470120379360441,14.924448208012514,16.572587859727342,0.659187828749411,-23.58216378296879,1000000.0,1936390.3616007743,936390.3616007743,93.63903616007744,1864587.5967472533,71802.76485352097,1936390.3616007743,86.45875967472533,7.180276485352096,93.63903616007744
